id,year,dane_code,ind_1_icbf_children,ind_2_prescholar_children,ind_3_total_children,ind_4_overlaping_services,source_id
5404,2019,47001,16102,0,16102,97.6,117
5405,2019,68013,49,0,49,100.0,117
5406,2019,68020,158,0,158,100.0,117
5407,2019,68051,291,0,291,98.8,117
5408,2019,68077,581,0,581,98.9,117
5409,2019,68079,245,0,245,100.0,117
5410,2019,68092,60,0,60,100.0,117
5411,2019,68101,62,0,62,100.0,117
5412,2019,68121,13,0,13,100.0,117
5413,2019,68132,93,0,93,100.0,117
5414,2019,68147,145,0,145,97.3,117
5415,2019,68152,154,0,154,100.0,117
5416,2019,68160,19,0,19,100.0,117
5417,2019,68162,251,0,251,97.8,117
5418,2019,68167,437,0,437,99.7,117
5419,2019,68169,75,0,75,100.0,117
5420,2019,68176,78,0,78,100.0,117
5421,2019,68179,140,0,140,100.0,117
5422,2019,68190,1427,0,1427,99.4,117
5423,2019,68207,212,0,212,97.5,117
5424,2019,68209,153,0,153,99.2,117
5425,2019,68211,139,0,139,100.0,117
5426,2019,68217,295,0,295,100.0,117
5427,2019,68229,335,0,335,100.0,117
5428,2019,68235,643,0,643,98.7,117
5429,2019,68245,30,0,30,100.0,117
5430,2019,68250,183,0,183,98.9,117
5431,2019,68255,924,0,924,99.7,117
5432,2019,68264,170,0,170,97.8,117
5433,2019,68266,151,0,151,100.0,117
5434,2019,68271,222,0,222,100.0,117
5435,2019,68296,130,0,130,98.3,117
5436,2019,68298,208,0,208,98.5,117
5437,2019,68318,59,0,59,100.0,117
5438,2019,68320,113,0,113,100.0,117
5439,2019,68322,40,0,40,100.0,117
5440,2019,68324,139,0,139,99.1,117
5441,2019,68327,209,0,209,98.1,117
5442,2019,68344,52,0,52,100.0,117
5443,2019,68368,58,0,58,100.0,117
5444,2019,68370,26,0,26,100.0,117
5445,2019,68377,281,0,281,99.1,117
5446,2019,68397,111,0,111,98.9,117
5447,2019,68385,136,0,136,96.8,117
5448,2019,68406,1114,0,1114,98.2,117
5449,2019,68418,260,0,260,100.0,117
5450,2019,68425,59,0,59,100.0,117
5451,2019,68432,559,0,559,99.8,117
5452,2019,68444,131,0,131,100.0,117
5453,2019,68464,554,0,554,99.4,117
5454,2019,68468,186,0,186,99.4,117
5455,2019,68498,169,0,169,99.2,117
5456,2019,68500,334,0,334,99.6,117
5457,2019,68502,196,0,196,100.0,117
5458,2019,68522,53,0,53,100.0,117
5459,2019,68524,57,0,57,100.0,117
5460,2019,68533,200,0,200,99.4,117
5461,2019,68549,131,0,131,98.9,117
5462,2019,68572,356,0,356,98.4,117
5463,2019,68573,182,0,182,100.0,117
5464,2019,68575,1302,0,1302,97.6,117
5465,2019,68615,1186,0,1186,98.9,117
5466,2019,68655,824,0,824,99.3,117
5467,2019,68669,179,0,179,96.4,117
5468,2019,68673,109,0,109,100.0,117
5469,2019,68679,1253,0,1253,99.5,117
5470,2019,68682,108,0,108,100.0,117
5471,2019,68684,240,0,240,98.5,117
5472,2019,68686,100,0,100,100.0,117
5473,2019,68689,1165,0,1165,99.2,117
5474,2019,68705,0,0,0,100.0,117
5475,2019,68720,138,0,138,97.7,117
5476,2019,68745,236,0,236,99.5,117
5477,2019,68755,684,0,684,98.4,117
5478,2019,68770,326,0,326,98.0,117
5479,2019,68773,245,0,245,98.5,117
5480,2019,68780,176,0,176,100.0,117
5481,2019,68820,225,0,225,96.8,117
5482,2019,68855,220,0,220,98.2,117
5483,2019,68861,601,0,601,98.9,117
5484,2019,68867,24,0,24,100.0,117
5485,2019,68872,284,0,284,98.8,117
5486,2019,68895,329,0,329,98.9,117
5487,2019,70001,11545,0,11545,98.0,117
5488,2019,25754,789,2397,10287,98.3,117
5489,2019,15759,2821,89,291,99.5,117
5490,2019,08758,11551,0,11551,96.3,117
5491,2019,70110,638,0,638,97.7,117
5492,2019,70124,515,0,515,95.4,117
5493,2019,70230,463,0,463,98.8,117
5494,2019,70204,431,0,431,100.0,117
5495,2019,70215,1153,0,1153,96.9,117
5496,2019,70221,423,0,423,97.7,117
5497,2019,70233,320,0,320,95.9,117
5498,2019,70235,379,0,379,99.6,117
5499,2019,70265,464,0,464,99.3,117
5500,2019,70400,513,0,513,98.9,117
5501,2019,70418,805,0,805,96.4,117
5502,2019,70429,1299,0,1299,97.7,117
5503,2019,70473,774,0,774,99.0,117
5504,2019,70508,1006,0,1006,97.1,117
5505,2019,70523,392,0,392,91.0,117
5506,2019,70670,1306,0,1306,99.4,117
5507,2019,70678,1441,0,1441,97.2,117
5508,2019,70823,104,0,104,96.2,117
5509,2019,70702,355,0,355,95.7,117
5510,2019,70742,723,0,723,97.4,117
5511,2019,70708,1343,0,1343,96.0,117
5512,2019,70713,1219,0,1219,96.6,117
5513,2019,70717,441,0,441,96.0,117
5514,2019,70820,135,0,135,96.8,117
5515,2019,70771,398,0,398,91.9,117
5516,2019,73024,170,0,170,99.3,117
5517,2019,73026,355,0,355,100.0,117
5518,2019,73030,134,0,134,100.0,117
5519,2019,73043,468,0,468,99.6,117
5520,2019,73055,255,0,255,99.6,117
5521,2019,73067,814,0,814,99.6,117
5522,2019,73124,442,0,442,98.4,117
5523,2019,73148,393,0,393,99.2,117
5524,2019,73152,212,0,212,100.0,117
5525,2019,73168,1799,0,1799,99.8,117
5526,2019,73200,70,0,70,100.0,117
5527,2019,73217,1553,0,1553,99.9,117
5528,2019,73226,355,0,355,100.0,117
5529,2019,73236,454,0,454,99.5,117
5530,2019,73268,1604,147,1751,99.1,117
5531,2019,73270,258,0,258,100.0,117
5532,2019,73275,409,185,594,100.0,117
5533,2019,73283,519,0,519,100.0,117
5534,2019,73319,600,0,600,99.6,117
5535,2019,73347,177,0,177,99.4,117
5536,2019,73349,597,0,597,99.4,117
5537,2019,73352,404,0,404,99.7,117
5538,2019,73408,628,0,628,100.0,117
5539,2019,73411,1179,0,1179,99.7,117
5540,2019,73449,1359,0,1359,97.5,117
5541,2019,73461,136,0,136,100.0,117
5542,2019,73483,515,0,515,98.9,117
5543,2019,73504,1674,0,1674,99.4,117
5544,2019,73520,343,0,343,100.0,117
5545,2019,73547,181,0,181,99.5,117
5546,2019,73555,979,0,979,99.8,117
5547,2019,73563,485,0,485,99.6,117
5548,2019,73585,970,0,970,99.9,117
5549,2019,73616,1162,0,1162,99.3,117
5550,2019,73622,255,0,255,99.2,117
5551,2019,73624,660,0,660,100.0,117
5552,2019,73671,450,0,450,99.8,117
5553,2019,73675,702,0,702,99.4,117
5554,2019,73678,638,0,638,100.0,117
5555,2019,73443,1067,0,1067,99.8,117
5556,2019,73686,162,0,162,98.2,117
5557,2019,73770,166,0,166,100.0,117
5558,2019,73854,223,0,223,99.0,117
5559,2019,73861,565,0,565,99.6,117
5560,2019,73870,231,0,231,100.0,117
5561,2019,73873,257,0,257,100.0,117
5562,2019,76834,3571,0,3571,98.7,117
5563,2019,52835,9367,1155,10522,98.2,117
5564,2019,15001,3369,1168,4537,99.3,117
5565,2019,05837,504,0,504,97.6,117
5566,2019,44847,17807,414,18221,56.6,117
5567,2019,76020,345,0,345,98.4,117
5568,2019,76036,246,0,246,98.4,117
5569,2019,76041,406,0,406,96.6,117
5570,2019,76054,200,0,200,98.1,117
5571,2019,76100,473,0,473,85.7,117
5572,2019,76113,495,0,495,99.8,117
5573,2019,76122,841,0,841,99.5,117
5574,2019,76126,600,66,666,98.1,117
5575,2019,76130,2206,0,2206,98.8,117
5576,2019,76233,988,224,1212,98.7,117
5577,2019,76243,206,0,206,100.0,117
5578,2019,76246,141,0,141,100.0,117
5579,2019,76248,1087,0,1087,99.8,117
5580,2019,76250,381,0,381,76.8,117
5581,2019,76275,1434,207,1641,97.1,117
5582,2019,76306,472,0,472,99.8,117
5583,2019,76318,1093,0,1093,99.4,117
5584,2019,76377,119,0,119,100.0,117
5585,2019,76400,623,0,623,99.0,117
5586,2019,76403,449,0,449,98.7,117
5587,2019,76497,659,0,659,99.7,117
5588,2019,76563,1848,253,2101,99.0,117
5589,2019,76606,557,0,557,99.4,117
5590,2019,76616,735,0,735,100.0,117
5591,2019,76622,747,0,747,98.3,117
5592,2019,76670,603,0,603,99.8,117
5593,2019,76736,1151,0,1151,99.0,117
5594,2019,76823,162,0,162,100.0,117
5595,2019,76828,793,0,793,98.6,117
5596,2019,76845,114,0,114,100.0,117
5597,2019,76863,147,0,147,98.7,117
5598,2019,76869,234,0,234,100.0,117
5599,2019,76890,454,37,491,99.0,117
5600,2019,76895,990,0,990,99.9,117
5601,2019,20001,16045,0,16045,93.9,117
5602,2019,97161,2,0,2,100.0,117
5603,2019,97001,1304,0,1304,96.8,117
5604,2019,97511,0,0,0,0.0,117
5605,2019,97777,0,0,0,0.0,117
5606,2019,97666,0,0,0,100.0,117
5607,2019,97889,4,0,4,0.0,117
5608,2019,99773,344,0,344,90.8,117
5609,2019,99524,515,0,515,93.8,117
5610,2019,99001,871,0,871,90.4,117
5611,2019,99624,132,0,132,98.1,117
5612,2019,50001,6354,0,6354,99.7,117
5613,2019,85001,2495,683,3178,99.9,117
5614,2019,76892,241,0,241,99.6,117
5615,2019,25899,1244,0,1244,99.8,117
5616,2020,91263,110,0,110,5.0,117
5617,2020,91405,258,0,258,39.9,117
5618,2020,91407,142,0,142,21.2,117
5619,2020,91430,0,0,0,0.0,117
5620,2020,91001,2983,734,3717,86.2,117
5621,2020,91460,40,0,40,58.8,117
5622,2020,91530,50,0,50,20.0,117
5623,2020,91536,50,0,50,24.0,117
5624,2020,91540,454,0,454,67.2,117
5625,2020,91669,54,0,54,8.7,117
5626,2020,91798,285,0,285,8.7,117
5627,2020,05002,805,0,805,89.7,117
5628,2020,05004,80,0,80,54.7,117
5629,2020,05021,296,0,296,56.7,117
5630,2020,05030,682,0,682,64.7,117
5631,2020,05031,594,165,759,88.2,117
5632,2020,05034,1041,0,1041,81.2,117
5633,2020,05036,250,0,250,28.6,117
5634,2020,05038,265,0,265,95.5,117
5635,2020,05040,845,114,959,87.7,117
5636,2020,05044,257,0,257,70.0,117
5637,2020,05051,1755,0,1755,40.6,117
5638,2020,05055,414,0,414,92.6,117
5639,2020,05059,100,0,100,72.6,117
5640,2020,05079,943,0,943,78.5,117
5641,2020,05086,195,0,195,89.7,117
5642,2020,05091,290,0,290,64.3,117
5643,2020,05093,726,0,726,95.0,117
5644,2020,05107,230,0,230,95.5,117
5645,2020,05113,499,0,499,90.6,117
5646,2020,05120,752,158,910,84.7,117
5647,2020,05125,558,0,558,79.5,117
5648,2020,05129,729,0,729,74.3,117
5649,2020,05134,252,0,252,93.9,117
5650,2020,05138,590,0,590,73.7,117
5651,2020,05142,150,0,150,78.9,117
5652,2020,05145,184,0,184,89.1,117
5653,2020,05147,198,425,2405,54.6,117
5654,2020,05150,67,0,67,90.9,117
5655,2020,05154,3248,0,3248,80.7,117
5656,2020,05172,325,832,4082,66.8,117
5657,2020,05190,482,0,482,80.2,117
5658,2020,05101,104,0,104,87.7,117
5659,2020,05197,524,0,524,62.1,117
5660,2020,05206,210,0,210,61.8,117
5661,2020,05209,754,0,754,55.1,117
5662,2020,05212,108,0,108,74.8,117
5663,2020,05234,107,129,1199,68.9,117
5664,2020,05237,668,0,668,81.1,117
5665,2020,05240,199,0,199,66.7,117
5666,2020,05250,1671,0,1671,81.5,117
5667,2020,05148,1317,0,1317,91.8,117
5668,2020,05697,678,0,678,82.4,117
5669,2020,05264,261,0,261,84.4,117
5670,2020,05282,588,0,588,70.2,117
5671,2020,05284,922,0,922,84.7,117
5672,2020,05306,268,0,268,89.7,117
5673,2020,05308,906,0,906,64.5,117
5674,2020,05310,313,0,313,55.0,117
5675,2020,05313,215,0,215,87.9,117
5676,2020,05315,185,0,185,64.8,117
5677,2020,05318,810,0,810,66.8,117
5678,2020,05321,318,0,318,78.7,117
5679,2020,05347,195,0,195,34.9,117
5680,2020,05353,228,0,228,91.0,117
5681,2020,05361,1103,94,1197,74.7,117
5682,2020,05364,525,0,525,62.8,117
5683,2020,05368,389,0,389,93.1,117
5684,2020,05376,1231,0,1231,79.4,117
5685,2020,05380,609,0,609,78.2,117
5686,2020,05390,287,0,287,65.1,117
5687,2020,05400,764,0,764,94.1,117
5688,2020,05411,434,0,434,49.6,117
5689,2020,05425,176,0,176,73.7,117
5690,2020,05440,1665,0,1665,72.2,117
5691,2020,05467,260,0,260,73.8,117
5692,2020,05475,631,20,651,25.5,117
5693,2020,05480,1135,262,1397,68.9,117
5694,2020,05483,311,0,311,90.3,117
5695,2020,05495,1343,0,1343,79.5,117
5696,2020,05490,2007,572,2579,68.7,117
5697,2020,05501,130,0,130,68.5,117
5698,2020,05541,912,0,912,75.5,117
5699,2020,05543,323,0,323,96.2,117
5700,2020,05576,271,0,271,92.0,117
5701,2020,05579,134,0,134,79.2,117
5702,2020,05585,463,0,463,68.1,117
5703,2020,05591,579,0,579,86.6,117
5704,2020,05604,1102,244,1346,49.1,117
5705,2020,05607,325,0,325,27.8,117
5706,2020,05628,269,0,269,94.1,117
5707,2020,05642,532,0,532,92.3,117
5708,2020,05647,338,0,338,66.5,117
5709,2020,05649,475,0,475,93.2,117
5710,2020,05652,275,0,275,71.0,117
5711,2020,05656,448,0,448,63.0,117
5712,2020,05658,102,0,102,91.8,117
5713,2020,05659,884,0,884,68.3,117
5714,2020,05660,667,0,667,74.3,117
5715,2020,05664,407,0,407,88.4,117
5716,2020,05665,1334,121,1455,67.7,117
5717,2020,05667,505,0,505,88.5,117
5718,2020,05670,880,0,880,78.2,117
5719,2020,05674,375,0,375,73.5,117
5720,2020,05679,501,0,501,74.8,117
5721,2020,05042,731,0,731,68.1,117
5722,2020,05686,654,0,654,82.3,117
5723,2020,05690,456,0,456,61.2,117
5724,2020,05736,1562,41,1603,71.8,117
5725,2020,05756,1408,0,1408,88.5,117
5726,2020,05761,404,0,404,80.9,117
5727,2020,05789,730,0,730,86.5,117
5728,2020,05790,1912,20,1932,75.3,117
5729,2020,05792,213,0,213,84.9,117
5730,2020,05809,213,0,213,62.4,117
5731,2020,05819,293,0,293,76.7,117
5732,2020,05842,128,0,128,84.0,117
5733,2020,05847,1309,0,1309,91.0,117
5734,2020,05854,597,18,615,87.9,117
5735,2020,05856,191,0,191,84.0,117
5736,2020,05858,754,0,754,78.4,117
5737,2020,05861,298,0,298,52.6,117
5738,2020,05873,678,0,678,31.2,117
5739,2020,05885,319,0,319,86.9,117
5740,2020,05887,1083,0,1083,67.2,117
5741,2020,05890,1276,0,1276,60.4,117
5742,2020,05893,632,0,632,89.4,117
5743,2020,05895,848,151,999,78.2,117
5744,2020,05045,4703,1513,6216,64.0,117
5745,2020,81001,3229,0,3229,86.3,117
5746,2020,81065,1535,318,1853,91.8,117
5747,2020,81220,278,0,278,76.2,117
5748,2020,81300,980,125,1105,92.4,117
5749,2020,81591,232,0,232,83.9,117
5750,2020,81736,2354,253,2607,88.5,117
5751,2020,81794,2942,521,3463,88.8,117
5752,2020,63001,4997,0,4997,90.0,117
5753,2020,08078,1863,0,1863,87.3,117
5754,2020,08137,882,436,1318,85.9,117
5755,2020,08141,863,271,1134,84.5,117
5756,2020,08296,3039,0,3039,76.6,117
5757,2020,08372,1064,0,1064,58.5,117
5758,2020,08421,1706,459,2165,81.8,117
5759,2020,08436,129,277,1567,53.7,117
5760,2020,08520,1394,0,1394,78.9,117
5761,2020,08549,362,0,362,84.7,117
5762,2020,08558,683,0,683,74.5,117
5763,2020,08560,1531,0,1531,30.3,117
5764,2020,08573,1179,0,1179,80.7,117
5765,2020,08606,989,428,1417,57.6,117
5766,2020,08634,1139,0,1139,66.7,117
5767,2020,08638,2985,0,2985,79.0,117
5768,2020,08675,563,224,787,76.0,117
5769,2020,08685,732,0,732,78.1,117
5770,2020,08770,513,235,748,83.2,117
5771,2020,08832,897,0,897,53.2,117
5772,2020,08849,587,0,587,72.4,117
5773,2020,68081,4568,0,4568,83.1,117
5774,2020,08001,4839,0,4839,58.3,117
5775,2020,05088,6505,0,6505,71.6,117
5776,2020,11001,143738,69518,213256,71.6,117
5777,2020,13006,1141,0,1141,72.3,117
5778,2020,13030,232,0,232,31.4,117
5779,2020,13042,808,127,935,54.8,117
5780,2020,13052,1366,0,1366,48.3,117
5781,2020,13062,455,0,455,45.7,117
5782,2020,13074,523,0,523,70.5,117
5783,2020,13140,1118,0,1118,6.9,117
5784,2020,13160,553,82,635,45.8,117
5785,2020,13188,1071,0,1071,13.9,117
5786,2020,13222,714,0,714,11.0,117
5787,2020,13212,1146,172,1318,41.1,117
5788,2020,13244,4652,119,5842,77.6,117
5789,2020,13248,270,118,388,67.5,117
5790,2020,13268,294,0,294,23.7,117
5791,2020,13300,637,0,637,51.0,117
5792,2020,13433,1201,0,1201,64.1,117
5793,2020,13440,355,0,355,3.2,117
5794,2020,13442,2618,910,3528,57.0,117
5795,2020,13458,686,0,686,69.1,117
5796,2020,13473,943,117,106,22.2,117
5797,2020,13490,461,0,461,21.2,117
5798,2020,13549,1489,0,1489,57.0,117
5799,2020,13580,792,0,792,4.6,117
5800,2020,13600,618,0,618,4.3,117
5801,2020,13620,276,0,276,59.8,117
5802,2020,13647,690,0,690,56.1,117
5803,2020,13650,600,0,600,30.7,117
5804,2020,13654,1418,186,1604,53.0,117
5805,2020,13655,424,0,424,44.6,117
5806,2020,13657,2195,570,2765,72.0,117
5807,2020,13667,539,0,539,59.5,117
5808,2020,13670,827,626,1453,73.7,117
5809,2020,13673,326,0,326,14.1,117
5810,2020,13468,2972,0,2972,81.8,117
5811,2020,13683,626,0,626,65.0,117
5812,2020,13688,1038,541,1579,82.7,117
5813,2020,13744,768,146,914,57.3,117
5814,2020,13760,438,0,438,26.0,117
5815,2020,13780,686,0,686,9.0,117
5816,2020,13810,1792,0,1792,45.3,117
5817,2020,13836,3271,0,3271,28.2,117
5818,2020,13838,428,0,428,53.3,117
5819,2020,13873,1215,0,1215,61.7,117
5820,2020,13894,1064,263,1327,69.1,117
5821,2020,15022,0,0,0,0.0,117
5822,2020,15047,670,0,670,90.1,117
5823,2020,15051,189,0,189,67.2,117
5824,2020,15087,108,68,176,93.8,117
5825,2020,15090,42,0,42,88.1,117
5826,2020,15092,20,0,20,100.0,117
5827,2020,15097,242,31,273,83.5,117
5828,2020,15104,71,31,102,97.1,117
5829,2020,15106,70,13,83,85.4,117
5830,2020,15109,90,0,90,93.3,117
5831,2020,15114,24,0,24,100.0,117
5832,2020,15131,21,0,21,85.7,117
5833,2020,15135,89,0,89,96.6,117
5834,2020,15162,110,26,136,97.8,117
5835,2020,15172,80,0,80,96.2,117
5836,2020,15176,1897,359,2256,89.0,117
5837,2020,15232,102,12,114,93.9,117
5838,2020,15180,81,0,81,85.2,117
5839,2020,15183,456,0,456,87.1,117
5840,2020,15185,111,0,111,86.5,117
5841,2020,15187,41,0,41,97.6,117
5842,2020,15236,36,0,36,88.9,117
5843,2020,15189,122,0,122,95.0,117
5844,2020,15204,347,36,383,88.0,117
5845,2020,15212,91,0,91,93.4,117
5846,2020,15215,60,31,91,87.9,117
5847,2020,15218,172,0,172,89.8,117
5848,2020,15223,324,0,324,90.1,117
5849,2020,15224,142,40,182,86.8,117
5850,2020,15226,60,0,60,98.3,117
5851,2020,15244,165,0,165,92.7,117
5852,2020,15248,70,14,84,92.9,117
5853,2020,15272,117,36,153,92.8,117
5854,2020,15276,60,15,75,85.3,117
5855,2020,15293,30,25,55,87.3,117
5856,2020,15296,90,33,123,95.9,117
5857,2020,15299,283,119,402,92.8,117
5858,2020,15317,20,0,20,90.0,117
5859,2020,15322,292,0,292,88.4,117
5860,2020,15325,51,17,68,86.8,117
5861,2020,15332,208,0,208,84.0,117
5862,2020,15362,36,0,36,58.3,117
5863,2020,15367,245,0,245,91.3,117
5864,2020,15368,120,0,120,93.3,117
5865,2020,15380,50,0,50,100.0,117
5866,2020,15403,125,21,146,93.8,117
5867,2020,15401,35,0,35,91.4,117
5868,2020,15377,50,0,50,48.0,117
5869,2020,15425,91,0,91,93.4,117
5870,2020,15442,100,7,107,90.7,117
5871,2020,15455,269,44,313,80.1,117
5872,2020,15464,110,38,148,92.6,117
5873,2020,15466,119,15,134,93.3,117
5874,2020,15469,595,149,744,88.4,117
5875,2020,15476,229,9,238,86.3,117
5876,2020,15480,311,3,314,87.3,117
5877,2020,15491,284,90,374,92.0,117
5878,2020,15494,172,22,194,92.7,117
5879,2020,15500,76,0,76,89.5,117
5880,2020,15507,150,0,150,94.0,117
5881,2020,15511,20,12,32,96.9,117
5882,2020,15514,41,0,41,100.0,117
5883,2020,15516,943,259,1202,91.8,117
5884,2020,15518,12,0,12,100.0,117
5885,2020,15522,40,0,40,80.0,117
5886,2020,15531,111,24,135,73.3,117
5887,2020,15533,81,0,81,38.0,117
5888,2020,15537,143,20,163,92.0,117
5889,2020,15542,190,0,190,91.1,117
5890,2020,15550,70,0,70,71.4,117
5891,2020,15572,1147,191,1338,92.0,117
5892,2020,15580,230,21,251,71.6,117
5893,2020,15599,202,64,266,93.2,117
5894,2020,15600,165,55,220,84.5,117
5895,2020,15621,102,0,102,87.6,117
5896,2020,15632,360,0,360,92.4,117
5897,2020,15638,70,0,70,91.4,117
5898,2020,15646,893,201,1094,86.9,117
5899,2020,15660,40,0,40,97.5,117
5900,2020,15664,98,21,119,76.5,117
5901,2020,15667,117,0,117,90.6,117
5902,2020,15673,102,0,102,93.1,117
5903,2020,15676,51,0,51,96.1,117
5904,2020,15681,311,6,317,95.8,117
5905,2020,15690,137,0,137,89.5,117
5906,2020,15693,295,65,360,88.3,117
5907,2020,15696,100,35,135,81.8,117
5908,2020,15686,252,0,252,86.3,117
5909,2020,15720,57,0,57,82.5,117
5910,2020,15723,41,0,41,87.8,117
5911,2020,15740,370,0,370,94.9,117
5912,2020,15753,378,0,378,84.3,117
5913,2020,15757,206,0,206,73.3,117
5914,2020,15755,90,37,127,93.7,117
5915,2020,15761,30,8,38,97.4,117
5916,2020,15762,82,22,104,82.7,117
5917,2020,15764,160,0,160,97.5,117
5918,2020,15763,122,34,156,92.3,117
5919,2020,15774,88,0,88,89.7,117
5920,2020,15776,21,0,21,52.4,117
5921,2020,15778,34,0,34,100.0,117
5922,2020,15790,80,24,104,96.2,117
5923,2020,15798,68,0,68,98.5,117
5924,2020,15804,227,60,287,94.1,117
5925,2020,15806,180,91,271,66.4,117
5926,2020,15808,33,10,43,93.0,117
5927,2020,15810,163,0,163,88.9,117
5928,2020,15814,384,85,469,93.2,117
5929,2020,15816,210,0,210,90.4,117
5930,2020,15820,121,39,160,91.9,117
5931,2020,15822,145,0,145,51.7,117
5932,2020,15832,30,9,39,97.4,117
5933,2020,15835,146,47,193,77.6,117
5934,2020,15837,295,87,382,89.0,117
5935,2020,15839,57,0,57,89.5,117
5936,2020,15842,273,29,302,90.7,117
5937,2020,15861,603,91,694,90.3,117
5938,2020,15407,405,133,538,85.7,117
5939,2020,15879,71,0,71,86.8,117
5940,2020,15897,141,20,161,95.0,117
5941,2020,68001,103,0,103,86.2,117
5942,2020,76109,8493,3038,11531,72.6,117
5943,2020,76111,2611,26,2637,90.3,117
5944,2020,17013,944,0,944,92.3,117
5945,2020,17042,1403,0,1403,86.2,117
5946,2020,17050,455,0,455,85.6,117
5947,2020,17088,448,0,448,91.2,117
5948,2020,17174,1973,0,1973,87.3,117
5949,2020,17272,365,0,365,90.1,117
5950,2020,17380,3103,0,3103,90.0,117
5951,2020,17388,216,0,216,86.7,117
5952,2020,17433,731,0,731,91.3,117
5953,2020,17442,575,0,575,90.6,117
5954,2020,17444,529,0,529,90.9,117
5955,2020,17446,60,0,60,91.5,117
5956,2020,17486,802,0,802,91.4,117
5957,2020,17495,293,0,293,96.2,117
5958,2020,17513,481,0,481,91.5,117
5959,2020,17524,837,0,837,80.3,117
5960,2020,17541,655,0,655,96.5,117
5961,2020,17614,2453,0,2453,90.0,117
5962,2020,17616,417,0,417,86.4,117
5963,2020,17653,532,0,532,88.6,117
5964,2020,17662,944,0,944,93.9,117
5965,2020,17665,186,0,186,85.2,117
5966,2020,17777,1165,0,1165,91.5,117
5967,2020,17867,312,0,312,90.4,117
5968,2020,17873,1243,0,1243,93.6,117
5969,2020,17877,475,0,475,89.9,117
5970,2020,76001,34525,955,44075,71.4,117
5971,2020,18029,207,0,207,96.6,117
5972,2020,18094,435,19,454,94.2,117
5973,2020,18150,888,23,911,92.9,117
5974,2020,18205,402,105,507,97.4,117
5975,2020,18247,683,85,768,94.5,117
5976,2020,18256,673,23,696,92.0,117
5977,2020,18410,718,0,718,91.9,117
5978,2020,18460,444,117,561,89.5,117
5979,2020,18479,142,0,142,93.6,117
5980,2020,18592,975,88,1063,91.6,117
5981,2020,18610,552,77,629,94.2,117
5982,2020,18753,2326,686,3012,89.8,117
5983,2020,18756,711,0,711,76.8,117
5984,2020,18785,396,5,401,91.7,117
5985,2020,18860,295,18,313,93.7,117
5986,2020,13001,26879,15,28379,65.0,117
5987,2020,76147,2132,0,2132,91.3,117
5988,2020,85010,765,297,1062,87.5,117
5989,2020,85015,149,29,178,51.4,117
5990,2020,85125,523,77,600,83.0,117
5991,2020,85136,28,10,38,94.7,117
5992,2020,85139,291,0,291,59.5,117
5993,2020,85162,776,132,908,94.1,117
5994,2020,85225,226,26,252,55.8,117
5995,2020,85230,296,0,296,83.8,117
5996,2020,85250,1573,230,1803,90.8,117
5997,2020,85263,503,128,631,88.1,117
5998,2020,85279,56,0,56,76.8,117
5999,2020,85300,135,33,168,61.3,117
6000,2020,85315,108,16,124,88.1,117
6001,2020,85325,181,68,249,58.6,117
6002,2020,85400,388,0,388,92.2,117
6003,2020,85410,495,282,777,91.2,117
6004,2020,85430,509,36,545,95.9,117
6005,2020,85440,1249,228,1477,90.9,117
6006,2020,19022,419,0,419,91.3,117
6007,2020,19050,1104,132,1236,90.9,117
6008,2020,19075,388,0,388,92.8,117
6009,2020,19100,1726,0,1726,95.1,117
6010,2020,19110,1369,0,1369,84.9,117
6011,2020,19130,1869,72,1941,94.8,117
6012,2020,19137,2114,193,2307,86.8,117
6013,2020,19142,754,264,1018,83.6,117
6014,2020,19212,1633,90,1723,84.1,117
6015,2020,19256,1544,126,167,91.3,117
6016,2020,19290,258,0,258,94.1,117
6017,2020,19300,1123,0,1123,82.0,117
6018,2020,19318,896,54,950,85.4,117
6019,2020,19355,1788,0,1788,90.1,117
