id,dane_code,year_of_incident,used_weapons,amount,source_id
4220,54810,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4221,27001,2022,GRANADA DE MANO,1,13
4222,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4223,54810,2022,SIN EMPLEO DE ARMAS,1,13
4224,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4225,81736,2022,ARMA DE FUEGO,1,13
4226,27450,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4227,54250,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4228,54720,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4229,27450,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4230,50251,2022,SIN EMPLEO DE ARMAS,1,13
4231,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4232,50568,2022,ARTEFACTO INCENDIARIO,1,13
4233,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4234,41001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4235,05736,2022,SIN EMPLEO DE ARMAS,1,13
4236,05120,2022,SIN EMPLEO DE ARMAS,1,13
4237,95015,2022,GRANADA DE MANO,1,13
4238,19698,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4239,19050,2022,SIN EMPLEO DE ARMAS,1,13
4240,05154,2022,SIN EMPLEO DE ARMAS,1,13
4241,54720,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4242,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4243,54720,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4244,05736,2022,SIN EMPLEO DE ARMAS,1,13
4245,76892,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4246,27450,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4247,54344,2022,SIN EMPLEO DE ARMAS,1,13
4248,05893,2022,COMBUSTIBLE,1,13
4249,27001,2022,ARMA DE FUEGO,1,13
4250,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4251,27001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4252,05604,2022,SIN EMPLEO DE ARMAS,1,13
4253,52227,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4254,70508,2022,ARTEFACTO INCENDIARIO,1,13
4255,54498,2022,ARTEFACTO INCENDIARIO,1,13
4256,70508,2022,ARTEFACTO INCENDIARIO,1,13
4257,70001,2022,GRANADA DE MANO,1,13
4258,76364,2022,GRANADA DE MANO,1,13
4259,50568,2022,COMBUSTIBLE,1,13
4260,81736,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4261,05887,2022,ARMA DE FUEGO,1,13
4262,54109,2022,ARMA DE FUEGO,1,13
4263,95001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4264,76001,2022,GRANADA DE MANO,1,13
4265,52227,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4266,50001,2022,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4267,54498,2022,ARMA DE FUEGO,1,13
4268,19698,2022,MOTO BOMBA,1,13
4269,50001,2022,GRANADA DE MANO,1,13
4270,76001,2022,GRANADA DE MANO,1,13
4271,05038,2023,ARMA DE FUEGO,2,13
4272,05107,2023,ARMA DE FUEGO,1,13
4273,05120,2023,ARMA DE FUEGO,1,13
4274,05154,2023,ARMA DE FUEGO,1,13
4275,05250,2023,ARMA DE FUEGO,1,13
4276,05148,2023,ARMA DE FUEGO,1,13
4277,05604,2023,ARMA DE FUEGO,1,13
4278,05858,2023,ARMA DE FUEGO,1,13
4279,95025,2023,ARMA DE FUEGO,1,13
4280,95025,2023,ARMA DE FUEGO,1,13
4281,95001,2023,ARMA DE FUEGO,1,13
4282,95001,2023,ARMA DE FUEGO,1,13
4283,54250,2023,ARMA DE FUEGO,1,13
4284,54250,2023,ARMA DE FUEGO,1,13
4285,54344,2023,ARMA DE FUEGO,1,13
4286,54498,2023,ARMA DE FUEGO,1,13
4287,54498,2023,ARMA DE FUEGO,1,13
4288,54720,2023,ARMA DE FUEGO,1,13
4289,54800,2023,ARMA DE FUEGO,1,13
4290,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4291,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4292,05113,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4293,05113,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4294,05250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4295,05315,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4296,05361,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4297,05361,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4298,05361,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4299,05604,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4300,05790,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4301,05887,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4302,05893,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4303,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4304,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4305,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4306,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4307,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4308,19110,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4309,20383,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4310,95001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4311,50001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4312,50711,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4313,54001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4314,54001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4315,54250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4316,54344,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4317,54347,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4318,54498,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4319,54660,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4320,54720,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4321,54800,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4322,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4323,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4324,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4325,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4326,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4327,76130,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4328,05120,2023,ARTEFACTO INCENDIARIO,1,13
4329,05790,2023,ARTEFACTO INCENDIARIO,7,13
4330,20614,2023,ARTEFACTO INCENDIARIO,1,13
4331,27491,2023,ARTEFACTO INCENDIARIO,1,13
4332,27491,2023,ARTEFACTO INCENDIARIO,1,13
4333,27001,2023,ARTEFACTO INCENDIARIO,1,13
4334,27001,2023,ARTEFACTO INCENDIARIO,2,13
4335,27580,2023,ARTEFACTO INCENDIARIO,1,13
4336,41132,2023,ARTEFACTO INCENDIARIO,1,13
4337,81794,2023,CARRO BOMBA,1,13
4338,05790,2023,COMBUSTIBLE,1,13
4339,13430,2023,COMBUSTIBLE,1,13
4340,95001,2023,COMBUSTIBLE,1,13
4341,81001,2023,GRANADA DE FUSIL,1,13
4342,27580,2023,GRANADA DE FUSIL,1,13
4343,05380,2023,GRANADA DE MANO,1,13
4344,05893,2023,GRANADA DE MANO,1,13
4345,19001,2023,GRANADA DE MANO,1,13
4346,95015,2023,GRANADA DE MANO,1,13
4347,41001,2023,GRANADA DE MANO,1,13
4348,41001,2023,GRANADA DE MANO,1,13
4349,54385,2023,GRANADA DE MANO,1,13
4350,68081,2023,GRANADA DE MANO,1,13
4351,76001,2023,GRANADA DE MANO,1,13
4352,76001,2023,GRANADA DE MANO,1,13
4353,76364,2023,GRANADA DE MANO,1,13
4354,20614,2023,GRANADA DE MORTERO,1,13
4355,27099,2023,MINA ANTIPERSONA,1,13
4356,50590,2023,PAQUETE BOMBA,1,13
4357,68001,2023,PAQUETE BOMBA,1,13
4358,05038,2023,PETARDO PLANFETARIO,1,13
4359,05040,2023,PETARDO PLANFETARIO,1,13
4360,05040,2023,PETARDO PLANFETARIO,1,13
4361,05055,2023,PETARDO PLANFETARIO,1,13
4362,05107,2023,PETARDO PLANFETARIO,1,13
4363,05120,2023,PETARDO PLANFETARIO,1,13
4364,05134,2023,PETARDO PLANFETARIO,1,13
4365,05310,2023,PETARDO PLANFETARIO,1,13
4366,05887,2023,PETARDO PLANFETARIO,1,13
4367,05887,2023,PETARDO PLANFETARIO,1,13
4368,95001,2023,PETARDO PLANFETARIO,1,13
4369,05113,2023,SIN EMPLEO DE ARMAS,1,13
4370,05120,2023,SIN EMPLEO DE ARMAS,1,13
4371,05154,2023,SIN EMPLEO DE ARMAS,1,13
4372,05040,2023,ARMA DE FUEGO,1,13
4373,05040,2023,ARMA DE FUEGO,1,13
4374,05107,2023,ARMA DE FUEGO,1,13
4375,05107,2023,ARMA DE FUEGO,1,13
4376,05120,2023,ARMA DE FUEGO,1,13
4377,05154,2023,ARMA DE FUEGO,1,13
4378,05250,2023,ARMA DE FUEGO,1,13
4379,05148,2023,ARMA DE FUEGO,1,13
4380,05315,2023,ARMA DE FUEGO,1,13
4381,05604,2023,ARMA DE FUEGO,1,13
4382,05736,2023,ARMA DE FUEGO,1,13
4383,05736,2023,ARMA DE FUEGO,2,13
4384,05736,2023,ARMA DE FUEGO,1,13
4385,05819,2023,ARMA DE FUEGO,1,13
4386,05819,2023,ARMA DE FUEGO,1,13
4387,05847,2023,ARMA DE FUEGO,1,13
4388,05858,2023,ARMA DE FUEGO,1,13
4389,95025,2023,ARMA DE FUEGO,1,13
4390,95001,2023,ARMA DE FUEGO,1,13
4391,41026,2023,ARMA DE FUEGO,1,13
4392,50330,2023,ARMA DE FUEGO,1,13
4393,50590,2023,ARMA DE FUEGO,1,13
4394,50370,2023,ARMA DE FUEGO,1,13
4395,52079,2023,ARMA DE FUEGO,1,13
4396,52233,2023,ARMA DE FUEGO,1,13
4397,54109,2023,ARMA DE FUEGO,1,13
4398,54250,2023,ARMA DE FUEGO,1,13
4399,54250,2023,ARMA DE FUEGO,1,13
4400,54313,2023,ARMA DE FUEGO,1,13
4401,54344,2023,ARMA DE FUEGO,1,13
4402,54344,2023,ARMA DE FUEGO,1,13
4403,54398,2023,ARMA DE FUEGO,1,13
4404,54398,2023,ARMA DE FUEGO,1,13
4405,54498,2023,ARMA DE FUEGO,1,13
4406,54498,2023,ARMA DE FUEGO,1,13
4407,54498,2023,ARMA DE FUEGO,1,13
4408,54498,2023,ARMA DE FUEGO,1,13
4409,54720,2023,ARMA DE FUEGO,1,13
4410,54800,2023,ARMA DE FUEGO,1,13
4411,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4412,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4413,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4414,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4415,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4416,05040,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4417,05107,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4418,05107,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4419,05113,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4420,05113,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4421,05113,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4422,05120,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4423,05250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4424,05250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4425,05250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4426,05315,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,2,13
4427,05361,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4428,05361,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4429,05361,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4430,05604,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4431,05736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4432,05790,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4433,05819,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4434,05854,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4435,05887,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4436,05887,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4437,05887,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4438,05887,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4439,05893,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4440,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4441,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4442,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4443,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4444,81736,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4445,19110,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4446,20383,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4447,50006,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4448,50577,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4449,50590,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4450,50001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4451,50001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4452,50711,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4453,52233,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4454,52233,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4455,54206,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4456,54001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4457,54001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4458,54001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4459,54250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4460,54250,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4461,54344,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4462,54347,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4463,54498,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4464,54660,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4465,54720,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4466,54720,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4467,54800,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4468,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4469,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4470,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4471,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4472,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4473,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4474,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4475,54810,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4476,76001,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4477,76130,2023,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4478,05040,2023,ARTEFACTO INCENDIARIO,1,13
4479,05120,2023,ARTEFACTO INCENDIARIO,1,13
4480,05790,2023,ARTEFACTO INCENDIARIO,7,13
4481,20614,2023,ARTEFACTO INCENDIARIO,1,13
4482,27491,2023,ARTEFACTO INCENDIARIO,1,13
4483,27491,2023,ARTEFACTO INCENDIARIO,1,13
4484,27001,2023,ARTEFACTO INCENDIARIO,1,13
4485,27001,2023,ARTEFACTO INCENDIARIO,2,13
4486,27580,2023,ARTEFACTO INCENDIARIO,1,13
4487,41132,2023,ARTEFACTO INCENDIARIO,1,13
4488,41132,2023,ARTEFACTO INCENDIARIO,1,13
4489,81794,2023,CARRO BOMBA,1,13
4490,19110,2023,CARRO BOMBA,1,13
4491,19455,2023,CARRO BOMBA,1,13
4492,54261,2023,CARRO BOMBA,1,13
4493,05790,2023,COMBUSTIBLE,1,13
4494,13430,2023,COMBUSTIBLE,1,13
4495,95025,2023,COMBUSTIBLE,1,13
4496,95001,2023,COMBUSTIBLE,1,13
4497,81001,2023,GRANADA DE FUSIL,1,13
4498,27580,2023,GRANADA DE FUSIL,1,13
4499,05380,2023,GRANADA DE MANO,1,13
4500,05893,2023,GRANADA DE MANO,1,13
4501,81001,2023,GRANADA DE MANO,1,13
4502,19001,2023,GRANADA DE MANO,1,13
4503,95015,2023,GRANADA DE MANO,1,13
4504,95001,2023,GRANADA DE MANO,1,13
4505,95001,2023,GRANADA DE MANO,1,13
4506,41001,2023,GRANADA DE MANO,1,13
4507,41001,2023,GRANADA DE MANO,1,13
4508,52079,2023,GRANADA DE MANO,1,13
4509,54001,2023,GRANADA DE MANO,1,13
4510,54385,2023,GRANADA DE MANO,1,13
4511,54673,2023,GRANADA DE MANO,1,13
4512,68081,2023,GRANADA DE MANO,1,13
4513,76001,2023,GRANADA DE MANO,1,13
4514,76001,2023,GRANADA DE MANO,1,13
4515,76001,2023,GRANADA DE MANO,1,13
4516,76001,2023,GRANADA DE MANO,1,13
4517,76364,2023,GRANADA DE MANO,1,13
4518,20614,2023,GRANADA DE MORTERO,1,13
4519,27099,2023,MINA ANTIPERSONA,1,13
4520,54344,2023,MINA ANTIPERSONA,1,13
4521,50590,2023,PAQUETE BOMBA,1,13
4522,68001,2023,PAQUETE BOMBA,1,13
4523,05038,2023,PETARDO PLANFETARIO,1,13
4524,05040,2023,PETARDO PLANFETARIO,1,13
4525,05040,2023,PETARDO PLANFETARIO,1,13
4526,05040,2023,PETARDO PLANFETARIO,1,13
4527,05055,2023,PETARDO PLANFETARIO,1,13
4528,05107,2023,PETARDO PLANFETARIO,1,13
4529,05120,2023,PETARDO PLANFETARIO,1,13
4530,05134,2023,PETARDO PLANFETARIO,1,13
4531,05310,2023,PETARDO PLANFETARIO,1,13
4532,05887,2023,PETARDO PLANFETARIO,1,13
4533,05887,2023,PETARDO PLANFETARIO,1,13
4534,95001,2023,PETARDO PLANFETARIO,1,13
4535,05040,2023,SIN EMPLEO DE ARMAS,1,13
4536,05107,2023,SIN EMPLEO DE ARMAS,1,13
4537,05113,2023,SIN EMPLEO DE ARMAS,1,13
4538,05120,2023,SIN EMPLEO DE ARMAS,1,13
4539,05154,2023,SIN EMPLEO DE ARMAS,1,13
4540,05887,2023,SIN EMPLEO DE ARMAS,1,13
4541,19130,2023,SIN EMPLEO DE ARMAS,1,13
4542,27001,2023,SIN EMPLEO DE ARMAS,1,13
4543,50313,2023,SIN EMPLEO DE ARMAS,1,13
4544,54001,2023,SIN EMPLEO DE ARMAS,1,13
4545,54001,2023,SIN EMPLEO DE ARMAS,1,13
4546,54874,2023,SIN EMPLEO DE ARMAS,1,13
4547,05044,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4548,05736,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4549,05887,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4550,20250,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4551,54001,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4552,76233,2024,ARTEFACTO INCENDIARIO,1,13
4553,05736,2024,PETARDO PLANFETARIO,1,13
4554,05736,2024,PETARDO PLANFETARIO,1,13
4555,05040,2024,ARMA DE FUEGO,1,13
4556,05250,2024,ARMA DE FUEGO,1,13
4557,05604,2024,ARMA DE FUEGO,1,13
4558,05647,2024,ARMA DE FUEGO,1,13
4559,05736,2024,ARMA DE FUEGO,1,13
4560,05790,2024,ARMA DE FUEGO,1,13
4561,41298,2024,ARMA DE FUEGO,1,13
4562,41349,2024,ARMA DE FUEGO,1,13
4563,05044,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4564,05120,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4565,05120,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4566,05736,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4567,05736,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4568,05887,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4569,20250,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4570,95001,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4571,41001,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4572,50150,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4573,50001,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4574,54001,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4575,76364,2024,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,1,13
4576,76233,2024,ARTEFACTO INCENDIARIO,1,13
4577,19698,2024,CILINDRO BOMBA,1,13
4578,76001,2024,CILINDRO BOMBA,1,13
4579,08001,2024,COMBUSTIBLE,1,13
4580,41020,2024,GRANADA DE MANO,2,13
4581,41132,2024,GRANADA DE MANO,1,13
4582,41001,2024,GRANADA DE MANO,1,13
