id,dane_code,year_of_incident,kidnapping_class,amount,source_id
14584,05001,2001,SECUESTRO SIMPLE,1,21
14585,85001,2001,SECUESTRO EXTORSIVO,1,21
14586,76520,2001,SECUESTRO EXTORSIVO,1,21
14587,76520,2001,SECUESTRO EXTORSIVO,1,21
14588,54498,2001,SECUESTRO EXTORSIVO,1,21
14589,50006,2001,SECUESTRO EXTORSIVO,1,21
14590,23001,2001,SECUESTRO SIMPLE,1,21
14591,13670,2001,SECUESTRO SIMPLE,1,21
14592,05315,2001,SECUESTRO SIMPLE,1,21
14593,25339,2001,SECUESTRO SIMPLE,1,21
14594,50313,2001,SECUESTRO SIMPLE,1,21
14595,73001,2001,SECUESTRO SIMPLE,1,21
14596,76001,2001,SECUESTRO SIMPLE,1,21
14597,85300,2001,SECUESTRO SIMPLE,1,21
14598,20621,2001,SECUESTRO SIMPLE,1,21
14599,05756,2001,SECUESTRO SIMPLE,1,21
14600,68397,2001,SECUESTRO SIMPLE,1,21
14601,85300,2001,SECUESTRO SIMPLE,1,21
14602,44001,2001,SECUESTRO SIMPLE,1,21
14603,18029,2001,SECUESTRO EXTORSIVO,1,21
14604,47189,2001,SECUESTRO SIMPLE,1,21
14605,47189,2001,SECUESTRO EXTORSIVO,1,21
14606,47189,2001,SECUESTRO EXTORSIVO,1,21
14607,47189,2001,SECUESTRO SIMPLE,1,21
14608,05284,2001,SECUESTRO EXTORSIVO,1,21
14609,05197,2001,SECUESTRO SIMPLE,1,21
14610,05197,2001,SECUESTRO SIMPLE,1,21
14611,05197,2001,SECUESTRO SIMPLE,1,21
14612,05197,2001,SECUESTRO SIMPLE,1,21
14613,11001,2001,SECUESTRO EXTORSIVO,1,21
14614,76122,2001,SECUESTRO SIMPLE,1,21
14615,13683,2001,SECUESTRO SIMPLE,1,21
14616,50001,2001,SECUESTRO EXTORSIVO,1,21
14617,68296,2001,SECUESTRO EXTORSIVO,1,21
14618,68296,2001,SECUESTRO EXTORSIVO,1,21
14619,05197,2001,SECUESTRO SIMPLE,1,21
14620,15238,2001,SECUESTRO SIMPLE,1,21
14621,73563,2001,SECUESTRO EXTORSIVO,1,21
14622,20443,2001,SECUESTRO SIMPLE,1,21
14623,76892,2001,SECUESTRO SIMPLE,1,21
14624,05660,2001,SECUESTRO EXTORSIVO,1,21
14625,44279,2001,SECUESTRO SIMPLE,1,21
14626,70001,2001,SECUESTRO EXTORSIVO,1,21
14627,13244,2001,SECUESTRO SIMPLE,1,21
14628,13244,2001,SECUESTRO SIMPLE,1,21
14629,70742,2001,SECUESTRO EXTORSIVO,1,21
14630,54800,2001,SECUESTRO SIMPLE,1,21
14631,76100,2001,SECUESTRO SIMPLE,1,21
14632,54405,2001,SECUESTRO EXTORSIVO,1,21
14633,54405,2001,SECUESTRO SIMPLE,1,21
14634,54498,2001,SECUESTRO SIMPLE,1,21
14635,81001,2001,SECUESTRO EXTORSIVO,1,21
14636,81001,2001,SECUESTRO EXTORSIVO,1,21
14637,81001,2001,SECUESTRO EXTORSIVO,1,21
14638,81001,2001,SECUESTRO SIMPLE,1,21
14639,81001,2001,SECUESTRO EXTORSIVO,1,21
14640,81001,2001,SECUESTRO EXTORSIVO,1,21
14641,81001,2001,SECUESTRO EXTORSIVO,1,21
14642,81001,2001,SECUESTRO EXTORSIVO,1,21
14643,81001,2001,SECUESTRO EXTORSIVO,1,21
14644,81001,2001,SECUESTRO EXTORSIVO,1,21
14645,81001,2001,SECUESTRO EXTORSIVO,1,21
14646,81001,2001,SECUESTRO EXTORSIVO,1,21
14647,81001,2001,SECUESTRO EXTORSIVO,1,21
14648,81001,2001,SECUESTRO EXTORSIVO,1,21
14649,81001,2001,SECUESTRO EXTORSIVO,1,21
14650,81001,2001,SECUESTRO EXTORSIVO,1,21
14651,81001,2001,SECUESTRO EXTORSIVO,1,21
14652,81001,2001,SECUESTRO EXTORSIVO,1,21
14653,81001,2001,SECUESTRO EXTORSIVO,1,21
14654,81001,2001,SECUESTRO EXTORSIVO,1,21
14655,81001,2001,SECUESTRO EXTORSIVO,1,21
14656,81001,2001,SECUESTRO EXTORSIVO,1,21
14657,81001,2001,SECUESTRO EXTORSIVO,1,21
14658,81001,2001,SECUESTRO EXTORSIVO,1,21
14659,81001,2001,SECUESTRO EXTORSIVO,1,21
14660,81001,2001,SECUESTRO EXTORSIVO,1,21
14661,05001,2001,SECUESTRO SIMPLE,1,21
14662,05138,2001,SECUESTRO SIMPLE,1,21
14663,20295,2001,SECUESTRO SIMPLE,1,21
14664,20295,2001,SECUESTRO EXTORSIVO,1,21
14665,66572,2001,SECUESTRO EXTORSIVO,1,21
14666,15047,2001,SECUESTRO EXTORSIVO,1,21
14667,66572,2001,SECUESTRO EXTORSIVO,1,21
14668,66572,2001,SECUESTRO SIMPLE,1,21
14669,66572,2001,SECUESTRO EXTORSIVO,1,21
14670,15759,2001,SECUESTRO SIMPLE,1,21
14671,05138,2001,SECUESTRO EXTORSIVO,1,21
14672,50270,2001,SECUESTRO EXTORSIVO,1,21
14673,13244,2001,SECUESTRO EXTORSIVO,1,21
14674,15667,2001,SECUESTRO EXTORSIVO,1,21
14675,27495,2001,SECUESTRO EXTORSIVO,1,21
14676,05652,2001,SECUESTRO SIMPLE,1,21
14677,76233,2001,SECUESTRO EXTORSIVO,1,21
14678,13683,2001,SECUESTRO EXTORSIVO,1,21
14679,13683,2001,SECUESTRO EXTORSIVO,1,21
14680,25436,2001,SECUESTRO EXTORSIVO,1,21
14681,05034,2001,SECUESTRO EXTORSIVO,1,21
14682,05034,2001,SECUESTRO EXTORSIVO,1,21
14683,05034,2001,SECUESTRO EXTORSIVO,1,21
14684,05034,2001,SECUESTRO EXTORSIVO,1,21
14685,05034,2001,SECUESTRO SIMPLE,1,21
14686,05034,2001,SECUESTRO EXTORSIVO,1,21
14687,05001,2001,SECUESTRO SIMPLE,1,21
14688,25878,2001,SECUESTRO EXTORSIVO,1,21
14689,68081,2001,SECUESTRO SIMPLE,1,21
14690,54245,2001,SECUESTRO EXTORSIVO,1,21
14691,05615,2001,SECUESTRO EXTORSIVO,1,21
14692,41001,2001,SECUESTRO SIMPLE,1,21
14693,41524,2001,SECUESTRO SIMPLE,1,21
14694,50001,2001,SECUESTRO EXTORSIVO,1,21
14695,20550,2001,SECUESTRO EXTORSIVO,1,21
14696,54670,2001,SECUESTRO SIMPLE,1,21
14697,05660,2001,SECUESTRO EXTORSIVO,1,21
14698,05660,2001,SECUESTRO SIMPLE,1,21
14699,05660,2001,SECUESTRO EXTORSIVO,1,21
14700,76001,2001,SECUESTRO SIMPLE,1,21
14701,20228,2001,SECUESTRO EXTORSIVO,1,21
14702,20228,2001,SECUESTRO SIMPLE,1,21
14703,70215,2001,SECUESTRO EXTORSIVO,1,21
14704,25596,2001,SECUESTRO EXTORSIVO,1,21
14705,05042,2001,SECUESTRO EXTORSIVO,1,21
14706,05042,2001,SECUESTRO SIMPLE,1,21
14707,25168,2001,SECUESTRO EXTORSIVO,1,21
14708,66687,2001,SECUESTRO SIMPLE,1,21
14709,66687,2001,SECUESTRO SIMPLE,1,21
14710,66687,2001,SECUESTRO SIMPLE,1,21
14711,66687,2001,SECUESTRO SIMPLE,1,21
14712,66687,2001,SECUESTRO SIMPLE,1,21
14713,66687,2001,SECUESTRO EXTORSIVO,1,21
14714,20750,2001,SECUESTRO SIMPLE,1,21
14715,20750,2001,SECUESTRO SIMPLE,1,21
14716,20750,2001,SECUESTRO SIMPLE,1,21
14717,66170,2001,SECUESTRO EXTORSIVO,1,21
14718,11001,2001,SECUESTRO SIMPLE,1,21
14719,05679,2001,SECUESTRO SIMPLE,1,21
14720,05679,2001,SECUESTRO SIMPLE,1,21
14721,20238,2001,SECUESTRO SIMPLE,1,21
14722,25524,2001,SECUESTRO EXTORSIVO,1,21
14723,20013,2001,SECUESTRO EXTORSIVO,1,21
14724,20013,2001,SECUESTRO EXTORSIVO,1,21
14725,20013,2001,SECUESTRO EXTORSIVO,1,21
14726,20013,2001,SECUESTRO SIMPLE,1,21
14727,20013,2001,SECUESTRO EXTORSIVO,1,21
14728,20013,2001,SECUESTRO SIMPLE,1,21
14729,20013,2001,SECUESTRO EXTORSIVO,1,21
14730,20013,2001,SECUESTRO EXTORSIVO,1,21
14731,05679,2001,SECUESTRO SIMPLE,1,21
14732,05679,2001,SECUESTRO SIMPLE,1,21
14733,47001,2001,SECUESTRO SIMPLE,1,21
14734,47001,2001,SECUESTRO SIMPLE,1,21
14735,68081,2001,SECUESTRO SIMPLE,1,21
14736,05887,2001,SECUESTRO SIMPLE,1,21
14737,25335,2001,SECUESTRO SIMPLE,1,21
14738,27245,2001,SECUESTRO SIMPLE,1,21
14739,27245,2001,SECUESTRO SIMPLE,1,21
14740,68425,2001,SECUESTRO SIMPLE,1,21
14741,13244,2001,SECUESTRO EXTORSIVO,1,21
14742,13894,2001,SECUESTRO EXTORSIVO,1,21
14743,76109,2001,SECUESTRO EXTORSIVO,1,21
14744,13244,2001,SECUESTRO SIMPLE,1,21
14745,11001,2001,SECUESTRO EXTORSIVO,1,21
14746,05649,2001,SECUESTRO SIMPLE,1,21
14747,05736,2001,SECUESTRO SIMPLE,1,21
14748,05234,2001,SECUESTRO EXTORSIVO,1,21
14749,15238,2001,SECUESTRO EXTORSIVO,1,21
14750,73283,2001,SECUESTRO EXTORSIVO,1,21
14751,05842,2001,SECUESTRO SIMPLE,1,21
14752,05467,2001,SECUESTRO SIMPLE,1,21
14753,20295,2001,SECUESTRO EXTORSIVO,1,21
14754,20295,2001,SECUESTRO SIMPLE,1,21
14755,13683,2001,SECUESTRO EXTORSIVO,1,21
14756,13430,2001,SECUESTRO EXTORSIVO,1,21
14757,13430,2001,SECUESTRO EXTORSIVO,1,21
14758,05315,2001,SECUESTRO SIMPLE,1,21
14759,25377,2001,SECUESTRO EXTORSIVO,1,21
14760,17380,2001,SECUESTRO EXTORSIVO,1,21
14761,68615,2001,SECUESTRO EXTORSIVO,1,21
14762,68001,2001,SECUESTRO SIMPLE,1,21
14763,18001,2001,SECUESTRO EXTORSIVO,1,21
14764,13657,2001,SECUESTRO EXTORSIVO,1,21
14765,20383,2001,SECUESTRO EXTORSIVO,1,21
14766,05467,2001,SECUESTRO SIMPLE,1,21
14767,20383,2001,SECUESTRO SIMPLE,1,21
14768,05660,2001,SECUESTRO SIMPLE,1,21
14769,05660,2001,SECUESTRO EXTORSIVO,1,21
14770,05088,2001,SECUESTRO SIMPLE,1,21
14771,05313,2001,SECUESTRO SIMPLE,1,21
14772,05313,2001,SECUESTRO SIMPLE,1,21
14773,68464,2001,SECUESTRO SIMPLE,1,21
14774,68547,2001,SECUESTRO EXTORSIVO,1,21
14775,08001,2001,SECUESTRO SIMPLE,1,21
14776,05313,2001,SECUESTRO EXTORSIVO,1,21
14777,68615,2001,SECUESTRO EXTORSIVO,1,21
14778,68615,2001,SECUESTRO EXTORSIVO,1,21
14779,73408,2001,SECUESTRO SIMPLE,1,21
14780,73408,2001,SECUESTRO SIMPLE,1,21
14781,73408,2001,SECUESTRO SIMPLE,1,21
14782,73408,2001,SECUESTRO SIMPLE,1,21
14783,73408,2001,SECUESTRO SIMPLE,1,21
14784,73408,2001,SECUESTRO SIMPLE,1,21
14785,73408,2001,SECUESTRO EXTORSIVO,1,21
14786,73408,2001,SECUESTRO SIMPLE,1,21
14787,73408,2001,SECUESTRO SIMPLE,1,21
14788,73408,2001,SECUESTRO EXTORSIVO,1,21
14789,73408,2001,SECUESTRO SIMPLE,1,21
14790,73408,2001,SECUESTRO EXTORSIVO,1,21
14791,73408,2001,SECUESTRO EXTORSIVO,1,21
14792,73408,2001,SECUESTRO EXTORSIVO,1,21
14793,13430,2001,SECUESTRO SIMPLE,1,21
14794,13810,2001,SECUESTRO EXTORSIVO,1,21
14795,66001,2001,SECUESTRO SIMPLE,1,21
14796,73408,2001,SECUESTRO SIMPLE,1,21
14797,73408,2001,SECUESTRO SIMPLE,1,21
14798,73408,2001,SECUESTRO SIMPLE,1,21
14799,73408,2001,SECUESTRO SIMPLE,1,21
14800,11001,2001,SECUESTRO EXTORSIVO,1,21
14801,25386,2001,SECUESTRO SIMPLE,1,21
14802,25386,2001,SECUESTRO SIMPLE,1,21
14803,19698,2001,SECUESTRO SIMPLE,1,21
14804,25386,2001,SECUESTRO SIMPLE,1,21
14805,20238,2001,SECUESTRO EXTORSIVO,1,21
14806,20238,2001,SECUESTRO SIMPLE,1,21
14807,20178,2001,SECUESTRO EXTORSIVO,1,21
14808,25386,2001,SECUESTRO SIMPLE,1,21
14809,25386,2001,SECUESTRO SIMPLE,1,21
14810,25386,2001,SECUESTRO SIMPLE,1,21
14811,15176,2001,SECUESTRO SIMPLE,1,21
14812,41016,2001,SECUESTRO SIMPLE,1,21
14813,85139,2001,SECUESTRO SIMPLE,1,21
14814,13654,2001,SECUESTRO EXTORSIVO,1,21
14815,25053,2001,SECUESTRO SIMPLE,1,21
14816,76364,2001,SECUESTRO SIMPLE,1,21
14817,05756,2001,SECUESTRO SIMPLE,1,21
14818,44001,2001,SECUESTRO EXTORSIVO,1,21
14819,44001,2001,SECUESTRO EXTORSIVO,1,21
14820,68689,2001,SECUESTRO EXTORSIVO,1,21
14821,44001,2001,SECUESTRO EXTORSIVO,1,21
14822,05138,2001,SECUESTRO SIMPLE,1,21
14823,05679,2001,SECUESTRO SIMPLE,1,21
14824,85010,2001,SECUESTRO SIMPLE,1,21
14825,25335,2001,SECUESTRO EXTORSIVO,1,21
14826,70265,2001,SECUESTRO SIMPLE,1,21
14827,68001,2001,SECUESTRO EXTORSIVO,1,21
14828,25386,2001,SECUESTRO EXTORSIVO,1,21
14829,05318,2001,SECUESTRO EXTORSIVO,1,21
14830,66001,2001,SECUESTRO SIMPLE,1,21
14831,54174,2001,SECUESTRO EXTORSIVO,1,21
14832,05055,2001,SECUESTRO SIMPLE,1,21
14833,54810,2001,SECUESTRO EXTORSIVO,1,21
14834,20178,2001,SECUESTRO EXTORSIVO,1,21
14835,68081,2001,SECUESTRO EXTORSIVO,1,21
14836,54810,2001,SECUESTRO SIMPLE,1,21
14837,54810,2001,SECUESTRO SIMPLE,1,21
14838,13442,2001,SECUESTRO EXTORSIVO,1,21
14839,68615,2001,SECUESTRO SIMPLE,1,21
14840,20011,2001,SECUESTRO EXTORSIVO,1,21
14841,20011,2001,SECUESTRO EXTORSIVO,1,21
14842,20011,2001,SECUESTRO EXTORSIVO,1,21
14843,20011,2001,SECUESTRO SIMPLE,1,21
14844,20011,2001,SECUESTRO SIMPLE,1,21
14845,70230,2001,SECUESTRO EXTORSIVO,1,21
14846,20011,2001,SECUESTRO EXTORSIVO,1,21
14847,20011,2001,SECUESTRO EXTORSIVO,1,21
14848,05001,2001,SECUESTRO SIMPLE,1,21
14849,52838,2001,SECUESTRO SIMPLE,1,21
14850,68001,2001,SECUESTRO EXTORSIVO,1,21
14851,47001,2001,SECUESTRO SIMPLE,1,21
14852,70001,2001,SECUESTRO SIMPLE,1,21
14853,13244,2001,SECUESTRO SIMPLE,1,21
14854,25290,2001,SECUESTRO EXTORSIVO,1,21
14855,17662,2001,SECUESTRO EXTORSIVO,1,21
14856,15537,2001,SECUESTRO EXTORSIVO,1,21
14857,41797,2001,SECUESTRO EXTORSIVO,1,21
14858,41797,2001,SECUESTRO SIMPLE,1,21
14859,73352,2001,SECUESTRO EXTORSIVO,1,21
14860,15763,2001,SECUESTRO EXTORSIVO,1,21
14861,25335,2001,SECUESTRO SIMPLE,1,21
14862,25335,2001,SECUESTRO SIMPLE,1,21
14863,25335,2001,SECUESTRO EXTORSIVO,1,21
14864,05467,2001,SECUESTRO SIMPLE,1,21
14865,15763,2001,SECUESTRO SIMPLE,1,21
14866,15763,2001,SECUESTRO SIMPLE,1,21
14867,25594,2001,SECUESTRO SIMPLE,1,21
14868,25594,2001,SECUESTRO SIMPLE,1,21
14869,25594,2001,SECUESTRO SIMPLE,1,21
14870,05467,2001,SECUESTRO SIMPLE,1,21
14871,19001,2001,SECUESTRO EXTORSIVO,1,21
14872,05467,2001,SECUESTRO SIMPLE,1,21
14873,54800,2001,SECUESTRO SIMPLE,1,21
14874,05467,2001,SECUESTRO SIMPLE,1,21
14875,19001,2001,SECUESTRO EXTORSIVO,1,21
14876,76001,2001,SECUESTRO SIMPLE,1,21
14877,52317,2001,SECUESTRO SIMPLE,1,21
14878,17616,2001,SECUESTRO SIMPLE,1,21
14879,20550,2001,SECUESTRO EXTORSIVO,1,21
14880,20550,2001,SECUESTRO EXTORSIVO,1,21
14881,20550,2001,SECUESTRO SIMPLE,1,21
14882,20550,2001,SECUESTRO EXTORSIVO,1,21
14883,15087,2001,SECUESTRO EXTORSIVO,1,21
14884,76122,2001,SECUESTRO EXTORSIVO,1,21
14885,20001,2001,SECUESTRO SIMPLE,1,21
14886,20550,2001,SECUESTRO EXTORSIVO,1,21
14887,19001,2001,SECUESTRO SIMPLE,1,21
14888,13600,2001,SECUESTRO EXTORSIVO,1,21
14889,13600,2001,SECUESTRO SIMPLE,1,21
14890,05129,2001,SECUESTRO SIMPLE,1,21
14891,05129,2001,SECUESTRO SIMPLE,1,21
14892,25279,2001,SECUESTRO EXTORSIVO,1,21
14893,73563,2001,SECUESTRO EXTORSIVO,1,21
14894,86757,2001,SECUESTRO EXTORSIVO,1,21
14895,50001,2001,SECUESTRO EXTORSIVO,1,21
14896,73671,2001,SECUESTRO EXTORSIVO,1,21
14897,76001,2001,SECUESTRO EXTORSIVO,1,21
14898,52001,2001,SECUESTRO SIMPLE,1,21
14899,73168,2001,SECUESTRO EXTORSIVO,1,21
14900,73408,2001,SECUESTRO EXTORSIVO,1,21
14901,73168,2001,SECUESTRO SIMPLE,1,21
14902,13654,2001,SECUESTRO EXTORSIVO,1,21
14903,13654,2001,SECUESTRO EXTORSIVO,1,21
14904,19548,2001,SECUESTRO SIMPLE,1,21
14905,19137,2001,SECUESTRO SIMPLE,1,21
14906,70001,2001,SECUESTRO SIMPLE,1,21
14907,50573,2001,SECUESTRO EXTORSIVO,1,21
14908,05001,2001,SECUESTRO EXTORSIVO,1,21
14909,81001,2001,SECUESTRO SIMPLE,1,21
14910,81001,2001,SECUESTRO SIMPLE,1,21
14911,81001,2001,SECUESTRO SIMPLE,1,21
14912,54518,2001,SECUESTRO EXTORSIVO,1,21
14913,85001,2001,SECUESTRO SIMPLE,1,21
14914,05001,2001,SECUESTRO SIMPLE,1,21
14915,76306,2001,SECUESTRO EXTORSIVO,1,21
14916,66572,2001,SECUESTRO EXTORSIVO,1,21
14917,76001,2001,SECUESTRO EXTORSIVO,1,21
14918,76001,2001,SECUESTRO SIMPLE,1,21
14919,05360,2001,SECUESTRO SIMPLE,1,21
14920,05313,2001,SECUESTRO SIMPLE,1,21
14921,44855,2001,SECUESTRO SIMPLE,1,21
14922,44855,2001,SECUESTRO EXTORSIVO,1,21
14923,25126,2001,SECUESTRO SIMPLE,1,21
14924,05002,2001,SECUESTRO SIMPLE,1,21
14925,05147,2001,SECUESTRO SIMPLE,1,21
14926,05147,2001,SECUESTRO SIMPLE,1,21
14927,05147,2001,SECUESTRO SIMPLE,1,21
14928,73443,2001,SECUESTRO SIMPLE,1,21
14929,05147,2001,SECUESTRO SIMPLE,1,21
14930,05147,2001,SECUESTRO SIMPLE,1,21
14931,05147,2001,SECUESTRO SIMPLE,1,21
14932,05147,2001,SECUESTRO SIMPLE,1,21
14933,05147,2001,SECUESTRO SIMPLE,1,21
14934,05147,2001,SECUESTRO SIMPLE,1,21
14935,05147,2001,SECUESTRO SIMPLE,1,21
14936,73443,2001,SECUESTRO EXTORSIVO,1,21
14937,70418,2001,SECUESTRO EXTORSIVO,1,21
14938,05615,2001,SECUESTRO SIMPLE,1,21
14939,05147,2001,SECUESTRO SIMPLE,1,21
14940,05138,2001,SECUESTRO SIMPLE,1,21
14941,05129,2001,SECUESTRO SIMPLE,1,21
14942,76001,2001,SECUESTRO SIMPLE,1,21
14943,11001,2001,SECUESTRO SIMPLE,1,21
14944,68167,2001,SECUESTRO SIMPLE,1,21
14945,76001,2001,SECUESTRO EXTORSIVO,1,21
14946,05001,2001,SECUESTRO EXTORSIVO,1,21
14947,05001,2001,SECUESTRO EXTORSIVO,1,21
14948,70473,2001,SECUESTRO SIMPLE,1,21
14949,76001,2001,SECUESTRO SIMPLE,1,21
14950,76001,2001,SECUESTRO SIMPLE,1,21
14951,13430,2001,SECUESTRO SIMPLE,1,21
14952,25815,2001,SECUESTRO EXTORSIVO,1,21
14953,17013,2001,SECUESTRO EXTORSIVO,1,21
14954,85162,2001,SECUESTRO SIMPLE,1,21
14955,85162,2001,SECUESTRO SIMPLE,1,21
14956,85162,2001,SECUESTRO SIMPLE,1,21
14957,73001,2001,SECUESTRO SIMPLE,1,21
14958,25035,2001,SECUESTRO EXTORSIVO,1,21
14959,25035,2001,SECUESTRO EXTORSIVO,1,21
14960,52001,2001,SECUESTRO EXTORSIVO,1,21
14961,20550,2001,SECUESTRO EXTORSIVO,1,21
14962,20550,2001,SECUESTRO EXTORSIVO,1,21
14963,20550,2001,SECUESTRO SIMPLE,1,21
14964,73555,2001,SECUESTRO SIMPLE,1,21
14965,18094,2001,SECUESTRO SIMPLE,1,21
14966,18094,2001,SECUESTRO SIMPLE,1,21
14967,41359,2001,SECUESTRO EXTORSIVO,1,21
14968,85410,2001,SECUESTRO SIMPLE,1,21
14969,13244,2001,SECUESTRO SIMPLE,1,21
14970,19001,2001,SECUESTRO EXTORSIVO,1,21
14971,05038,2001,SECUESTRO SIMPLE,1,21
14972,05038,2001,SECUESTRO SIMPLE,1,21
14973,13810,2001,SECUESTRO EXTORSIVO,1,21
14974,13810,2001,SECUESTRO EXTORSIVO,1,21
14975,05887,2001,SECUESTRO EXTORSIVO,1,21
14976,19142,2001,SECUESTRO EXTORSIVO,1,21
14977,25875,2001,SECUESTRO SIMPLE,1,21
14978,25875,2001,SECUESTRO EXTORSIVO,1,21
14979,25875,2001,SECUESTRO EXTORSIVO,1,21
14980,73236,2001,SECUESTRO EXTORSIVO,1,21
14981,76001,2001,SECUESTRO SIMPLE,1,21
14982,11001,2001,SECUESTRO SIMPLE,1,21
14983,05697,2001,SECUESTRO SIMPLE,1,21
14984,68406,2001,SECUESTRO EXTORSIVO,1,21
14985,54001,2001,SECUESTRO EXTORSIVO,1,21
14986,05197,2001,SECUESTRO SIMPLE,1,21
14987,15001,2001,SECUESTRO SIMPLE,1,21
14988,13473,2001,SECUESTRO EXTORSIVO,1,21
14989,13473,2001,SECUESTRO SIMPLE,1,21
14990,41872,2001,SECUESTRO SIMPLE,1,21
14991,54498,2001,SECUESTRO EXTORSIVO,1,21
14992,47189,2001,SECUESTRO SIMPLE,1,21
14993,76736,2001,SECUESTRO SIMPLE,1,21
14994,47189,2001,SECUESTRO SIMPLE,1,21
14995,44650,2001,SECUESTRO SIMPLE,1,21
14996,20383,2001,SECUESTRO SIMPLE,1,21
14997,66001,2001,SECUESTRO EXTORSIVO,1,21
14998,25745,2001,SECUESTRO EXTORSIVO,1,21
14999,76001,2001,SECUESTRO SIMPLE,1,21
15000,68081,2001,SECUESTRO EXTORSIVO,1,21
15001,05212,2001,SECUESTRO SIMPLE,1,21
15002,81001,2001,SECUESTRO EXTORSIVO,1,21
15003,73352,2001,SECUESTRO EXTORSIVO,1,21
15004,19001,2001,SECUESTRO EXTORSIVO,1,21
15005,20750,2001,SECUESTRO EXTORSIVO,1,21
15006,19698,2001,SECUESTRO EXTORSIVO,1,21
15007,73411,2001,SECUESTRO EXTORSIVO,1,21
15008,73411,2001,SECUESTRO EXTORSIVO,1,21
15009,73411,2001,SECUESTRO EXTORSIVO,1,21
15010,68077,2001,SECUESTRO EXTORSIVO,1,21
15011,05607,2001,SECUESTRO SIMPLE,1,21
15012,05607,2001,SECUESTRO SIMPLE,1,21
15013,05607,2001,SECUESTRO EXTORSIVO,1,21
15014,05607,2001,SECUESTRO SIMPLE,1,21
15015,05607,2001,SECUESTRO SIMPLE,1,21
15016,05615,2001,SECUESTRO SIMPLE,1,21
15017,05607,2001,SECUESTRO SIMPLE,1,21
15018,11001,2001,SECUESTRO EXTORSIVO,1,21
15019,13473,2001,SECUESTRO EXTORSIVO,1,21
15020,17001,2001,SECUESTRO EXTORSIVO,1,21
15021,27245,2001,SECUESTRO EXTORSIVO,1,21
15022,27245,2001,SECUESTRO SIMPLE,1,21
15023,68162,2001,SECUESTRO EXTORSIVO,1,21
15024,68162,2001,SECUESTRO EXTORSIVO,1,21
15025,05665,2001,SECUESTRO EXTORSIVO,1,21
15026,05665,2001,SECUESTRO SIMPLE,1,21
15027,85162,2001,SECUESTRO SIMPLE,1,21
15028,85162,2001,SECUESTRO SIMPLE,1,21
15029,85162,2001,SECUESTRO EXTORSIVO,1,21
15030,85162,2001,SECUESTRO SIMPLE,1,21
15031,85162,2001,SECUESTRO SIMPLE,1,21
15032,85162,2001,SECUESTRO SIMPLE,1,21
15033,85162,2001,SECUESTRO EXTORSIVO,1,21
15034,85162,2001,SECUESTRO SIMPLE,1,21
15035,85162,2001,SECUESTRO SIMPLE,1,21
15036,85162,2001,SECUESTRO SIMPLE,1,21
15037,85162,2001,SECUESTRO SIMPLE,1,21
15038,85162,2001,SECUESTRO SIMPLE,1,21
15039,85162,2001,SECUESTRO SIMPLE,1,21
15040,20228,2001,SECUESTRO SIMPLE,1,21
15041,85162,2001,SECUESTRO SIMPLE,1,21
15042,52356,2001,SECUESTRO SIMPLE,1,21
15043,11001,2001,SECUESTRO EXTORSIVO,1,21
15044,50001,2001,SECUESTRO EXTORSIVO,1,21
15045,05541,2001,SECUESTRO SIMPLE,1,21
15046,05885,2001,SECUESTRO EXTORSIVO,1,21
15047,05885,2001,SECUESTRO SIMPLE,1,21
15048,54498,2001,SECUESTRO EXTORSIVO,1,21
15049,50001,2001,SECUESTRO EXTORSIVO,1,21
15050,20443,2001,SECUESTRO SIMPLE,1,21
15051,68655,2001,SECUESTRO EXTORSIVO,1,21
15052,76109,2001,SECUESTRO SIMPLE,1,21
15053,44650,2001,SECUESTRO SIMPLE,1,21
15054,15238,2001,SECUESTRO SIMPLE,1,21
15055,20001,2001,SECUESTRO SIMPLE,1,21
15056,20001,2001,SECUESTRO EXTORSIVO,1,21
15057,20001,2001,SECUESTRO EXTORSIVO,1,21
15058,20001,2001,SECUESTRO SIMPLE,1,21
15059,44650,2001,SECUESTRO EXTORSIVO,1,21
15060,20001,2001,SECUESTRO EXTORSIVO,1,21
15061,20001,2001,SECUESTRO EXTORSIVO,1,21
15062,20001,2001,SECUESTRO EXTORSIVO,1,21
15063,20001,2001,SECUESTRO EXTORSIVO,1,21
15064,20001,2001,SECUESTRO SIMPLE,1,21
15065,20001,2001,SECUESTRO SIMPLE,1,21
15066,44650,2001,SECUESTRO SIMPLE,1,21
15067,19130,2001,SECUESTRO SIMPLE,1,21
15068,05690,2001,SECUESTRO SIMPLE,1,21
15069,68081,2001,SECUESTRO SIMPLE,1,21
15070,19548,2001,SECUESTRO SIMPLE,1,21
15071,70001,2001,SECUESTRO EXTORSIVO,1,21
15072,05690,2001,SECUESTRO SIMPLE,1,21
15073,05690,2001,SECUESTRO EXTORSIVO,1,21
15074,05690,2001,SECUESTRO SIMPLE,1,21
15075,05313,2001,SECUESTRO SIMPLE,1,21
15076,05313,2001,SECUESTRO EXTORSIVO,1,21
15077,05313,2001,SECUESTRO SIMPLE,1,21
15078,15183,2001,SECUESTRO SIMPLE,1,21
15079,15753,2001,SECUESTRO EXTORSIVO,1,21
15080,15753,2001,SECUESTRO SIMPLE,1,21
15081,05313,2001,SECUESTRO EXTORSIVO,1,21
15082,13006,2001,SECUESTRO EXTORSIVO,1,21
15083,13006,2001,SECUESTRO EXTORSIVO,1,21
