id,dane_code,action,year_of_incident,amount,source_id
15695,76563,HERIDO,2011,1,19
15696,27025,ASESINADO,2011,2,19
15697,17001,HERIDO,2011,1,19
15698,25754,HERIDO,2011,1,19
15699,54800,HERIDO,2011,1,19
15700,05250,HERIDO,2011,1,19
15701,11001,HERIDO,2011,1,19
15702,76001,HERIDO,2011,1,19
15703,76520,HERIDO,2011,1,19
15704,76520,HERIDO,2011,1,19
15705,52678,ASESINADO,2011,1,19
15706,52678,HERIDO,2011,1,19
15707,50568,HERIDO,2011,2,19
15708,44430,HERIDO,2011,4,19
15709,11001,HERIDO,2011,1,19
15710,11001,HERIDO,2011,1,19
15711,11001,HERIDO,2011,1,19
15712,11001,HERIDO,2011,1,19
15713,11001,HERIDO,2011,2,19
15714,11001,HERIDO,2011,1,19
15715,11001,HERIDO,2011,1,19
15716,44378,HERIDO,2011,1,19
15717,76001,HERIDO,2011,1,19
15718,76828,HERIDO,2011,1,19
15719,19532,HERIDO,2011,2,19
15720,11001,HERIDO,2011,1,19
15721,44001,HERIDO,2011,1,19
15722,76400,HERIDO,2011,1,19
15723,76563,HERIDO,2011,1,19
15724,86320,ASESINADO,2011,1,19
15725,50350,HERIDO,2011,1,19
15726,50711,HERIDO,2011,1,19
15727,23807,HERIDO,2011,1,19
15728,73616,HERIDO,2011,1,19
15729,81736,HERIDO,2011,1,19
15730,11001,HERIDO,2011,2,19
15731,50330,HERIDO,2011,1,19
15732,76233,HERIDO,2011,1,19
15733,19050,ASESINADO,2011,1,19
15734,19418,ASESINADO,2011,1,19
15735,19418,ASESINADO,2011,1,19
15736,86571,HERIDO,2011,1,19
15737,41206,HERIDO,2011,1,19
15738,52835,HERIDO,2011,1,19
15739,19418,HERIDO,2011,1,19
15740,05088,HERIDO,2011,1,19
15741,15518,HERIDO,2011,1,19
15742,85001,HERIDO,2011,1,19
15743,76233,HERIDO,2011,2,19
15744,76834,HERIDO,2011,1,19
15745,76834,HERIDO,2011,1,19
15746,11001,HERIDO,2011,2,19
15747,18256,ASESINADO,2011,1,19
15748,05854,HERIDO,2011,1,19
15749,76520,HERIDO,2011,1,19
15750,18256,HERIDO,2011,1,19
15751,18256,HERIDO,2011,1,19
15752,76563,HERIDO,2011,1,19
15753,11001,ASESINADO,2011,1,19
15754,18756,ASESINADO,2011,1,19
15755,18756,ASESINADO,2011,2,19
15756,18756,HERIDO,2011,1,19
15757,19050,HERIDO,2011,1,19
15758,11001,HERIDO,2011,1,19
15759,25269,HERIDO,2011,1,19
15760,50711,HERIDO,2011,1,19
15761,50001,ASESINADO,2011,1,19
15762,11001,HERIDO,2011,2,19
15763,11001,HERIDO,2011,1,19
15764,11001,HERIDO,2011,1,19
15765,11001,HERIDO,2011,1,19
15766,25297,HERIDO,2011,1,19
15767,41551,HERIDO,2011,1,19
15768,50001,HERIDO,2011,1,19
15769,73001,HERIDO,2011,1,19
15770,73001,HERIDO,2011,1,19
15771,73001,HERIDO,2011,1,19
15772,76109,HERIDO,2011,1,19
15773,76109,HERIDO,2011,1,19
15774,76109,HERIDO,2011,1,19
15775,76109,HERIDO,2011,1,19
15776,76834,HERIDO,2011,1,19
15777,05040,HERIDO,2011,1,19
15778,05040,HERIDO,2011,1,19
15779,15001,HERIDO,2011,1,19
15780,50110,HERIDO,2011,3,19
15781,76563,HERIDO,2011,1,19
15782,05040,HERIDO,2011,1,19
15783,23580,ASESINADO,2011,1,19
15784,19573,HERIDO,2011,1,19
15785,05854,ASESINADO,2011,1,19
15786,05854,ASESINADO,2011,1,19
15787,05040,ASESINADO,2011,1,19
15788,05854,HERIDO,2011,1,19
15789,08001,HERIDO,2011,1,19
15790,11001,HERIDO,2011,1,19
15791,76834,HERIDO,2011,1,19
15792,50223,HERIDO,2011,1,19
15793,19001,HERIDO,2011,1,19
15794,52838,HERIDO,2011,1,19
15795,76001,HERIDO,2011,1,19
15796,19821,HERIDO,2011,1,19
15797,52835,HERIDO,2011,1,19
15798,52835,ASESINADO,2011,1,19
15799,52835,HERIDO,2011,1,19
15800,19821,HERIDO,2011,1,19
15801,52835,HERIDO,2011,1,19
15802,11001,HERIDO,2011,2,19
15803,52233,HERIDO,2011,1,19
15804,76109,ASESINADO,2011,1,19
15805,76001,HERIDO,2011,1,19
15806,76130,HERIDO,2011,1,19
15807,50370,HERIDO,2011,1,19
15808,13001,HERIDO,2011,1,19
15809,13244,HERIDO,2011,1,19
15810,11001,HERIDO,2011,3,19
15811,11001,HERIDO,2011,1,19
15812,11001,HERIDO,2011,2,19
15813,76100,HERIDO,2011,1,19
15814,76520,HERIDO,2011,1,19
15815,41206,HERIDO,2011,1,19
15816,05001,HERIDO,2011,1,19
15817,11001,ASESINADO,2011,1,19
15818,76001,ASESINADO,2011,1,19
15819,73555,HERIDO,2011,1,19
15820,19142,HERIDO,2011,1,19
15821,05854,HERIDO,2011,1,19
15822,05854,ASESINADO,2011,1,19
15823,76520,HERIDO,2011,1,19
15824,05040,HERIDO,2011,1,19
15825,11001,HERIDO,2011,2,19
15826,11001,HERIDO,2011,1,19
15827,76890,HERIDO,2011,1,19
15828,85001,HERIDO,2011,1,19
15829,11001,HERIDO,2011,1,19
15830,11001,HERIDO,2011,1,19
15831,76001,HERIDO,2011,2,19
15832,76111,HERIDO,2011,1,19
15833,17050,HERIDO,2011,1,19
15834,11001,HERIDO,2011,1,19
15835,11001,HERIDO,2011,2,19
15836,76243,ASESINADO,2011,1,19
15837,44650,HERIDO,2011,1,19
15838,05001,HERIDO,2011,1,19
15839,13052,HERIDO,2011,1,19
15840,15047,HERIDO,2011,1,19
15841,05361,ASESINADO,2011,1,19
15842,81065,ASESINADO,2011,1,19
15843,81065,HERIDO,2011,1,19
15844,81065,HERIDO,2011,1,19
15845,81065,HERIDO,2011,1,19
15846,81065,HERIDO,2011,1,19
15847,81065,HERIDO,2011,1,19
15848,81065,HERIDO,2011,1,19
15849,19821,HERIDO,2011,2,19
15850,25269,ASESINADO,2011,1,19
15851,95200,ASESINADO,2011,1,19
15852,52427,HERIDO,2011,1,19
15853,52678,HERIDO,2011,1,19
15854,05172,ASESINADO,2011,1,19
15855,11001,ASESINADO,2011,1,19
15856,47288,ASESINADO,2011,1,19
15857,73616,HERIDO,2011,1,19
15858,50370,HERIDO,2011,1,19
15859,50370,HERIDO,2011,1,19
15860,73616,HERIDO,2011,1,19
15861,20770,HERIDO,2011,1,19
15862,86885,HERIDO,2011,1,19
15863,11001,HERIDO,2011,1,19
15864,11001,HERIDO,2011,1,19
15865,11001,HERIDO,2011,1,19
15866,11001,HERIDO,2011,1,19
15867,05315,HERIDO,2011,1,19
15868,19364,HERIDO,2011,1,19
15869,11001,HERIDO,2011,2,19
15870,11001,HERIDO,2011,1,19
15871,11001,HERIDO,2011,1,19
15872,11001,HERIDO,2011,1,19
15873,11001,HERIDO,2011,1,19
15874,19050,ASESINADO,2011,1,19
15875,11001,HERIDO,2011,1,19
15876,68755,HERIDO,2011,1,19
15877,76622,HERIDO,2011,1,19
15878,05847,ASESINADO,2011,1,19
15879,11001,ASESINADO,2011,2,19
15880,11001,ASESINADO,2011,1,19
15881,73678,ASESINADO,2011,1,19
15882,86573,ASESINADO,2011,1,19
15883,11001,HERIDO,2011,1,19
15884,76520,HERIDO,2011,1,19
15885,76520,ASESINADO,2011,1,19
15886,41001,HERIDO,2011,1,19
15887,41001,ASESINADO,2011,1,19
15888,41001,HERIDO,2011,1,19
15889,41001,HERIDO,2011,1,19
15890,41001,HERIDO,2011,1,19
15891,05361,HERIDO,2011,1,19
15892,05361,HERIDO,2011,1,19
15893,15442,HERIDO,2011,1,19
15894,15537,HERIDO,2011,1,19
15895,11001,HERIDO,2011,1,19
15896,11001,HERIDO,2011,2,19
15897,18001,HERIDO,2011,1,19
15898,18001,HERIDO,2011,1,19
15899,54245,HERIDO,2011,1,19
15900,19364,ASESINADO,2011,1,19
15901,50711,HERIDO,2011,1,19
15902,18001,HERIDO,2011,1,19
15903,52473,HERIDO,2011,1,19
15904,76113,HERIDO,2011,1,19
15905,76248,HERIDO,2011,1,19
15906,81794,HERIDO,2011,1,19
15907,05107,HERIDO,2011,1,19
15908,76275,HERIDO,2011,1,19
15909,15542,HERIDO,2011,1,19
15910,11001,HERIDO,2011,1,19
15911,85315,HERIDO,2011,1,19
15912,85315,ASESINADO,2011,1,19
15913,27430,ASESINADO,2011,1,19
15914,18247,HERIDO,2011,1,19
15915,18247,ASESINADO,2011,1,19
15916,18247,HERIDO,2011,1,19
15917,18247,HERIDO,2011,1,19
15918,85315,HERIDO,2011,1,19
15919,85315,HERIDO,2011,1,19
15920,05107,ASESINADO,2011,1,19
15921,18247,ASESINADO,2011,1,19
15922,85315,ASESINADO,2011,1,19
15923,05001,ASESINADO,2011,1,19
15924,11001,HERIDO,2011,1,19
15925,73001,HERIDO,2011,1,19
15926,19137,ASESINADO,2011,1,19
15927,19137,HERIDO,2011,1,19
15928,19137,HERIDO,2011,1,19
15929,19137,ASESINADO,2011,1,19
15930,19137,HERIDO,2011,1,19
15931,19137,ASESINADO,2011,1,19
15932,19137,ASESINADO,2011,1,19
15933,19137,HERIDO,2011,1,19
15934,19137,HERIDO,2011,1,19
15935,19137,HERIDO,2011,1,19
15936,19137,HERIDO,2011,1,19
15937,19137,HERIDO,2011,1,19
15938,19137,ASESINADO,2011,1,19
15939,19137,HERIDO,2011,1,19
15940,11001,HERIDO,2011,1,19
15941,76520,HERIDO,2011,1,19
15942,76520,HERIDO,2011,1,19
15943,76563,HERIDO,2011,1,19
15944,11001,HERIDO,2011,1,19
15945,52250,HERIDO,2011,1,19
15946,81065,HERIDO,2011,1,19
15947,11001,HERIDO,2011,1,19
15948,25175,HERIDO,2011,1,19
15949,25175,HERIDO,2011,1,19
15950,76001,HERIDO,2011,1,19
15951,11001,HERIDO,2011,1,19
15952,11001,HERIDO,2011,1,19
15953,11001,ASESINADO,2011,1,19
15954,11001,HERIDO,2011,1,19
15955,11001,HERIDO,2011,1,19
15956,11001,HERIDO,2011,2,19
15957,52786,HERIDO,2011,1,19
15958,73168,HERIDO,2011,1,19
15959,73168,HERIDO,2011,1,19
15960,73168,HERIDO,2011,1,19
15961,85136,HERIDO,2011,1,19
15962,19001,HERIDO,2011,1,19
15963,52838,HERIDO,2011,3,19
15964,52838,ASESINADO,2011,1,19
15965,18001,HERIDO,2011,2,19
15966,08573,HERIDO,2011,1,19
15967,18001,HERIDO,2011,4,19
15968,85001,HERIDO,2011,1,19
15969,27787,HERIDO,2011,1,19
15970,11001,HERIDO,2011,1,19
15971,11001,HERIDO,2011,2,19
15972,11001,HERIDO,2011,1,19
15973,41244,HERIDO,2011,1,19
15974,76306,HERIDO,2011,1,19
