id,dane_code,year,geographic_area,population,source_id
40160,15104,2021,CENTROS POBLADOS Y RURAL DISPERSO,4407,128
40161,15104,2022,CABECERA MUNICIPAL,940,128
40162,15104,2022,CENTROS POBLADOS Y RURAL DISPERSO,4402,128
40163,15104,2023,CABECERA MUNICIPAL,986,128
40164,15104,2023,CENTROS POBLADOS Y RURAL DISPERSO,4406,128
40165,15104,2024,CABECERA MUNICIPAL,1022,128
40166,15104,2024,CENTROS POBLADOS Y RURAL DISPERSO,4426,128
40167,15104,2025,CABECERA MUNICIPAL,1052,128
40168,15104,2025,CENTROS POBLADOS Y RURAL DISPERSO,4452,128
40169,15104,2026,CABECERA MUNICIPAL,1079,128
40170,15104,2026,CENTROS POBLADOS Y RURAL DISPERSO,4477,128
40171,15104,2027,CABECERA MUNICIPAL,1101,128
40172,15104,2027,CENTROS POBLADOS Y RURAL DISPERSO,4505,128
40173,15104,2028,CABECERA MUNICIPAL,1104,128
40174,15104,2028,CENTROS POBLADOS Y RURAL DISPERSO,4543,128
40175,15104,2029,CABECERA MUNICIPAL,1111,128
40176,15104,2029,CENTROS POBLADOS Y RURAL DISPERSO,4574,128
40177,15104,2030,CABECERA MUNICIPAL,1114,128
40178,15104,2030,CENTROS POBLADOS Y RURAL DISPERSO,4610,128
40179,15104,2031,CABECERA MUNICIPAL,1134,128
40180,15104,2031,CENTROS POBLADOS Y RURAL DISPERSO,4638,128
40181,15104,2032,CABECERA MUNICIPAL,1149,128
40182,15104,2032,CENTROS POBLADOS Y RURAL DISPERSO,4675,128
40183,15104,2033,CABECERA MUNICIPAL,1157,128
40184,15104,2033,CENTROS POBLADOS Y RURAL DISPERSO,4687,128
40185,15104,2034,CABECERA MUNICIPAL,1157,128
40186,15104,2034,CENTROS POBLADOS Y RURAL DISPERSO,4721,128
40187,15104,2035,CABECERA MUNICIPAL,1157,128
40188,15104,2035,CENTROS POBLADOS Y RURAL DISPERSO,4747,128
40189,15106,2020,CABECERA MUNICIPAL,516,128
40190,15106,2020,CENTROS POBLADOS Y RURAL DISPERSO,1729,128
40191,15106,2021,CABECERA MUNICIPAL,527,128
40192,15106,2021,CENTROS POBLADOS Y RURAL DISPERSO,1710,128
40193,15106,2022,CABECERA MUNICIPAL,568,128
40194,15106,2022,CENTROS POBLADOS Y RURAL DISPERSO,1706,128
40195,15106,2023,CABECERA MUNICIPAL,600,128
40196,15106,2023,CENTROS POBLADOS Y RURAL DISPERSO,1697,128
40197,15106,2024,CABECERA MUNICIPAL,607,128
40198,15106,2024,CENTROS POBLADOS Y RURAL DISPERSO,1710,128
40199,15106,2025,CABECERA MUNICIPAL,604,128
40200,15106,2025,CENTROS POBLADOS Y RURAL DISPERSO,1727,128
40201,15106,2026,CABECERA MUNICIPAL,624,128
40202,15106,2026,CENTROS POBLADOS Y RURAL DISPERSO,1736,128
40203,15106,2027,CABECERA MUNICIPAL,624,128
40204,15106,2027,CENTROS POBLADOS Y RURAL DISPERSO,1738,128
40205,15106,2028,CABECERA MUNICIPAL,651,128
40206,15106,2028,CENTROS POBLADOS Y RURAL DISPERSO,1744,128
40207,15106,2029,CABECERA MUNICIPAL,655,128
40208,15106,2029,CENTROS POBLADOS Y RURAL DISPERSO,1757,128
40209,15106,2030,CABECERA MUNICIPAL,654,128
40210,15106,2030,CENTROS POBLADOS Y RURAL DISPERSO,1772,128
40211,15106,2031,CABECERA MUNICIPAL,668,128
40212,15106,2031,CENTROS POBLADOS Y RURAL DISPERSO,1779,128
40213,15106,2032,CABECERA MUNICIPAL,672,128
40214,15106,2032,CENTROS POBLADOS Y RURAL DISPERSO,1781,128
40215,15106,2033,CABECERA MUNICIPAL,660,128
40216,15106,2033,CENTROS POBLADOS Y RURAL DISPERSO,1814,128
40217,15106,2034,CABECERA MUNICIPAL,682,128
40218,15106,2034,CENTROS POBLADOS Y RURAL DISPERSO,1819,128
40219,15106,2035,CABECERA MUNICIPAL,686,128
40220,15106,2035,CENTROS POBLADOS Y RURAL DISPERSO,1837,128
40221,15109,2020,CABECERA MUNICIPAL,807,128
40222,15109,2020,CENTROS POBLADOS Y RURAL DISPERSO,3699,128
40223,15109,2021,CABECERA MUNICIPAL,873,128
40224,15109,2021,CENTROS POBLADOS Y RURAL DISPERSO,3676,128
40225,15109,2022,CABECERA MUNICIPAL,911,128
40226,15109,2022,CENTROS POBLADOS Y RURAL DISPERSO,3671,128
40227,15109,2023,CABECERA MUNICIPAL,959,128
40228,15109,2023,CENTROS POBLADOS Y RURAL DISPERSO,3667,128
40229,15109,2024,CABECERA MUNICIPAL,1006,128
40230,15109,2024,CENTROS POBLADOS Y RURAL DISPERSO,3682,128
40231,15109,2025,CABECERA MUNICIPAL,1030,128
40232,15109,2025,CENTROS POBLADOS Y RURAL DISPERSO,3702,128
40233,15109,2026,CABECERA MUNICIPAL,1047,128
40234,15109,2026,CENTROS POBLADOS Y RURAL DISPERSO,3725,128
40235,15109,2027,CABECERA MUNICIPAL,1061,128
40236,15109,2027,CENTROS POBLADOS Y RURAL DISPERSO,3748,128
40237,15109,2028,CABECERA MUNICIPAL,1057,128
40238,15109,2028,CENTROS POBLADOS Y RURAL DISPERSO,3782,128
40239,15109,2029,CABECERA MUNICIPAL,1084,128
40240,15109,2029,CENTROS POBLADOS Y RURAL DISPERSO,3794,128
40241,15109,2030,CABECERA MUNICIPAL,1105,128
40242,15109,2030,CENTROS POBLADOS Y RURAL DISPERSO,3818,128
40243,15109,2031,CABECERA MUNICIPAL,1087,128
40244,15109,2031,CENTROS POBLADOS Y RURAL DISPERSO,3856,128
40245,15109,2032,CABECERA MUNICIPAL,1088,128
40246,15109,2032,CENTROS POBLADOS Y RURAL DISPERSO,3886,128
40247,15109,2033,CABECERA MUNICIPAL,1115,128
40248,15109,2033,CENTROS POBLADOS Y RURAL DISPERSO,3904,128
40249,15109,2034,CABECERA MUNICIPAL,1121,128
40250,15109,2034,CENTROS POBLADOS Y RURAL DISPERSO,3918,128
40251,15109,2035,CABECERA MUNICIPAL,1120,128
40252,15109,2035,CENTROS POBLADOS Y RURAL DISPERSO,3954,128
40253,15114,2020,CABECERA MUNICIPAL,467,128
40254,15114,2020,CENTROS POBLADOS Y RURAL DISPERSO,707,128
40255,15114,2021,CABECERA MUNICIPAL,466,128
40256,15114,2021,CENTROS POBLADOS Y RURAL DISPERSO,698,128
40257,15114,2022,CABECERA MUNICIPAL,487,128
40258,15114,2022,CENTROS POBLADOS Y RURAL DISPERSO,697,128
40259,15114,2023,CABECERA MUNICIPAL,501,128
40260,15114,2023,CENTROS POBLADOS Y RURAL DISPERSO,701,128
40261,15114,2024,CABECERA MUNICIPAL,502,128
40262,15114,2024,CENTROS POBLADOS Y RURAL DISPERSO,698,128
40263,15114,2025,CABECERA MUNICIPAL,519,128
40264,15114,2025,CENTROS POBLADOS Y RURAL DISPERSO,700,128
40265,15114,2026,CABECERA MUNICIPAL,524,128
40266,15114,2026,CENTROS POBLADOS Y RURAL DISPERSO,709,128
40267,15114,2027,CABECERA MUNICIPAL,533,128
40268,15114,2027,CENTROS POBLADOS Y RURAL DISPERSO,700,128
40269,15114,2028,CABECERA MUNICIPAL,547,128
40270,15114,2028,CENTROS POBLADOS Y RURAL DISPERSO,704,128
40271,15114,2029,CABECERA MUNICIPAL,557,128
40272,15114,2029,CENTROS POBLADOS Y RURAL DISPERSO,704,128
40273,15114,2030,CABECERA MUNICIPAL,563,128
40274,15114,2030,CENTROS POBLADOS Y RURAL DISPERSO,706,128
40275,15114,2031,CABECERA MUNICIPAL,581,128
40276,15114,2031,CENTROS POBLADOS Y RURAL DISPERSO,682,128
40277,15114,2032,CABECERA MUNICIPAL,595,128
40278,15114,2032,CENTROS POBLADOS Y RURAL DISPERSO,700,128
40279,15114,2033,CABECERA MUNICIPAL,600,128
40280,15114,2033,CENTROS POBLADOS Y RURAL DISPERSO,679,128
40281,15114,2034,CABECERA MUNICIPAL,638,128
40282,15114,2034,CENTROS POBLADOS Y RURAL DISPERSO,677,128
40283,15114,2035,CABECERA MUNICIPAL,644,128
40284,15114,2035,CENTROS POBLADOS Y RURAL DISPERSO,643,128
40285,15131,2020,CABECERA MUNICIPAL,255,128
40286,15131,2020,CENTROS POBLADOS Y RURAL DISPERSO,2943,128
40287,15131,2021,CABECERA MUNICIPAL,304,128
40288,15131,2021,CENTROS POBLADOS Y RURAL DISPERSO,2919,128
40289,15131,2022,CABECERA MUNICIPAL,338,128
40290,15131,2022,CENTROS POBLADOS Y RURAL DISPERSO,2921,128
40291,15131,2023,CABECERA MUNICIPAL,383,128
40292,15131,2023,CENTROS POBLADOS Y RURAL DISPERSO,2913,128
40293,15131,2024,CABECERA MUNICIPAL,403,128
40294,15131,2024,CENTROS POBLADOS Y RURAL DISPERSO,2932,128
40295,15131,2025,CABECERA MUNICIPAL,405,128
40296,15131,2025,CENTROS POBLADOS Y RURAL DISPERSO,2956,128
40297,15131,2026,CABECERA MUNICIPAL,420,128
40298,15131,2026,CENTROS POBLADOS Y RURAL DISPERSO,2971,128
40299,15131,2027,CABECERA MUNICIPAL,423,128
40300,15131,2027,CENTROS POBLADOS Y RURAL DISPERSO,3000,128
40301,15131,2028,CABECERA MUNICIPAL,429,128
40302,15131,2028,CENTROS POBLADOS Y RURAL DISPERSO,3019,128
40303,15131,2029,CABECERA MUNICIPAL,425,128
40304,15131,2029,CENTROS POBLADOS Y RURAL DISPERSO,3040,128
40305,15131,2030,CABECERA MUNICIPAL,446,128
40306,15131,2030,CENTROS POBLADOS Y RURAL DISPERSO,3064,128
40307,15131,2031,CABECERA MUNICIPAL,447,128
40308,15131,2031,CENTROS POBLADOS Y RURAL DISPERSO,3090,128
40309,15131,2032,CABECERA MUNICIPAL,442,128
40310,15131,2032,CENTROS POBLADOS Y RURAL DISPERSO,3105,128
40311,15131,2033,CABECERA MUNICIPAL,447,128
40312,15131,2033,CENTROS POBLADOS Y RURAL DISPERSO,3119,128
40313,15131,2034,CABECERA MUNICIPAL,447,128
40314,15131,2034,CENTROS POBLADOS Y RURAL DISPERSO,3139,128
40315,15131,2035,CABECERA MUNICIPAL,462,128
40316,15131,2035,CENTROS POBLADOS Y RURAL DISPERSO,3163,128
40317,15135,2020,CABECERA MUNICIPAL,832,128
40318,15135,2020,CENTROS POBLADOS Y RURAL DISPERSO,2341,128
40319,15135,2021,CABECERA MUNICIPAL,863,128
40320,15135,2021,CENTROS POBLADOS Y RURAL DISPERSO,2326,128
40321,15135,2022,CABECERA MUNICIPAL,902,128
40322,15135,2022,CENTROS POBLADOS Y RURAL DISPERSO,2329,128
40323,15135,2023,CABECERA MUNICIPAL,930,128
40324,15135,2023,CENTROS POBLADOS Y RURAL DISPERSO,2329,128
40325,15135,2024,CABECERA MUNICIPAL,959,128
40326,15135,2024,CENTROS POBLADOS Y RURAL DISPERSO,2340,128
40327,15135,2025,CABECERA MUNICIPAL,979,128
40328,15135,2025,CENTROS POBLADOS Y RURAL DISPERSO,2341,128
40329,15135,2026,CABECERA MUNICIPAL,997,128
40330,15135,2026,CENTROS POBLADOS Y RURAL DISPERSO,2346,128
40331,15135,2027,CABECERA MUNICIPAL,1014,128
40332,15135,2027,CENTROS POBLADOS Y RURAL DISPERSO,2367,128
40333,15135,2028,CABECERA MUNICIPAL,1026,128
40334,15135,2028,CENTROS POBLADOS Y RURAL DISPERSO,2385,128
40335,15135,2029,CABECERA MUNICIPAL,1048,128
40336,15135,2029,CENTROS POBLADOS Y RURAL DISPERSO,2392,128
40337,15135,2030,CABECERA MUNICIPAL,1035,128
40338,15135,2030,CENTROS POBLADOS Y RURAL DISPERSO,2404,128
40339,15135,2031,CABECERA MUNICIPAL,1048,128
40340,15135,2031,CENTROS POBLADOS Y RURAL DISPERSO,2419,128
40341,15135,2032,CABECERA MUNICIPAL,1052,128
40342,15135,2032,CENTROS POBLADOS Y RURAL DISPERSO,2440,128
40343,15135,2033,CABECERA MUNICIPAL,1070,128
40344,15135,2033,CENTROS POBLADOS Y RURAL DISPERSO,2467,128
40345,15135,2034,CABECERA MUNICIPAL,1053,128
40346,15135,2034,CENTROS POBLADOS Y RURAL DISPERSO,2479,128
40347,15135,2035,CABECERA MUNICIPAL,1075,128
40348,15135,2035,CENTROS POBLADOS Y RURAL DISPERSO,2503,128
40349,15162,2020,CABECERA MUNICIPAL,1734,128
40350,15162,2020,CENTROS POBLADOS Y RURAL DISPERSO,2062,128
40351,15162,2021,CABECERA MUNICIPAL,1769,128
40352,15162,2021,CENTROS POBLADOS Y RURAL DISPERSO,2061,128
40353,15162,2022,CABECERA MUNICIPAL,1808,128
40354,15162,2022,CENTROS POBLADOS Y RURAL DISPERSO,2042,128
40355,15162,2023,CABECERA MUNICIPAL,1855,128
40356,15162,2023,CENTROS POBLADOS Y RURAL DISPERSO,2057,128
40357,15162,2024,CABECERA MUNICIPAL,1889,128
40358,15162,2024,CENTROS POBLADOS Y RURAL DISPERSO,2056,128
40359,15162,2025,CABECERA MUNICIPAL,1924,128
40360,15162,2025,CENTROS POBLADOS Y RURAL DISPERSO,2067,128
40361,15162,2026,CABECERA MUNICIPAL,1945,128
40362,15162,2026,CENTROS POBLADOS Y RURAL DISPERSO,2079,128
40363,15162,2027,CABECERA MUNICIPAL,1978,128
40364,15162,2027,CENTROS POBLADOS Y RURAL DISPERSO,2073,128
40365,15162,2028,CABECERA MUNICIPAL,1993,128
40366,15162,2028,CENTROS POBLADOS Y RURAL DISPERSO,2079,128
40367,15162,2029,CABECERA MUNICIPAL,2011,128
40368,15162,2029,CENTROS POBLADOS Y RURAL DISPERSO,2100,128
40369,15162,2030,CABECERA MUNICIPAL,2035,128
40370,15162,2030,CENTROS POBLADOS Y RURAL DISPERSO,2104,128
40371,15162,2031,CABECERA MUNICIPAL,2051,128
40372,15162,2031,CENTROS POBLADOS Y RURAL DISPERSO,2125,128
40373,15162,2032,CABECERA MUNICIPAL,2059,128
40374,15162,2032,CENTROS POBLADOS Y RURAL DISPERSO,2142,128
40375,15162,2033,CABECERA MUNICIPAL,2070,128
40376,15162,2033,CENTROS POBLADOS Y RURAL DISPERSO,2158,128
40377,15162,2034,CABECERA MUNICIPAL,2094,128
40378,15162,2034,CENTROS POBLADOS Y RURAL DISPERSO,2164,128
40379,15162,2035,CABECERA MUNICIPAL,2086,128
40380,15162,2035,CENTROS POBLADOS Y RURAL DISPERSO,2182,128
40381,15172,2020,CABECERA MUNICIPAL,1271,128
40382,15172,2020,CENTROS POBLADOS Y RURAL DISPERSO,2005,128
40383,15172,2021,CABECERA MUNICIPAL,1306,128
40384,15172,2021,CENTROS POBLADOS Y RURAL DISPERSO,1989,128
40385,15172,2022,CABECERA MUNICIPAL,1352,128
40386,15172,2022,CENTROS POBLADOS Y RURAL DISPERSO,1996,128
40387,15172,2023,CABECERA MUNICIPAL,1386,128
40388,15172,2023,CENTROS POBLADOS Y RURAL DISPERSO,1987,128
40389,15172,2024,CABECERA MUNICIPAL,1414,128
40390,15172,2024,CENTROS POBLADOS Y RURAL DISPERSO,1998,128
40391,15172,2025,CABECERA MUNICIPAL,1441,128
40392,15172,2025,CENTROS POBLADOS Y RURAL DISPERSO,1995,128
40393,15172,2026,CABECERA MUNICIPAL,1460,128
40394,15172,2026,CENTROS POBLADOS Y RURAL DISPERSO,2007,128
40395,15172,2027,CABECERA MUNICIPAL,1478,128
40396,15172,2027,CENTROS POBLADOS Y RURAL DISPERSO,2015,128
40397,15172,2028,CABECERA MUNICIPAL,1503,128
40398,15172,2028,CENTROS POBLADOS Y RURAL DISPERSO,2028,128
40399,15172,2029,CABECERA MUNICIPAL,1515,128
40400,15172,2029,CENTROS POBLADOS Y RURAL DISPERSO,2045,128
40401,15172,2030,CABECERA MUNICIPAL,1531,128
40402,15172,2030,CENTROS POBLADOS Y RURAL DISPERSO,2049,128
40403,15172,2031,CABECERA MUNICIPAL,1537,128
40404,15172,2031,CENTROS POBLADOS Y RURAL DISPERSO,2060,128
40405,15172,2032,CABECERA MUNICIPAL,1545,128
40406,15172,2032,CENTROS POBLADOS Y RURAL DISPERSO,2091,128
40407,15172,2033,CABECERA MUNICIPAL,1545,128
40408,15172,2033,CENTROS POBLADOS Y RURAL DISPERSO,2094,128
40409,15172,2034,CABECERA MUNICIPAL,1555,128
40410,15172,2034,CENTROS POBLADOS Y RURAL DISPERSO,2113,128
40411,15172,2035,CABECERA MUNICIPAL,1562,128
40412,15172,2035,CENTROS POBLADOS Y RURAL DISPERSO,2112,128
40413,15176,2020,CABECERA MUNICIPAL,51183,128
40414,15176,2020,CENTROS POBLADOS Y RURAL DISPERSO,6954,128
40415,15176,2021,CABECERA MUNICIPAL,51954,128
40416,15176,2021,CENTROS POBLADOS Y RURAL DISPERSO,6964,128
40417,15176,2022,CABECERA MUNICIPAL,52572,128
40418,15176,2022,CENTROS POBLADOS Y RURAL DISPERSO,6946,128
40419,15176,2023,CABECERA MUNICIPAL,53203,128
40420,15176,2023,CENTROS POBLADOS Y RURAL DISPERSO,6935,128
40421,15176,2024,CABECERA MUNICIPAL,53829,128
40422,15176,2024,CENTROS POBLADOS Y RURAL DISPERSO,6908,128
40423,15176,2025,CABECERA MUNICIPAL,54389,128
40424,15176,2025,CENTROS POBLADOS Y RURAL DISPERSO,6900,128
40425,15176,2026,CABECERA MUNICIPAL,54924,128
40426,15176,2026,CENTROS POBLADOS Y RURAL DISPERSO,6880,128
40427,15176,2027,CABECERA MUNICIPAL,55388,128
40428,15176,2027,CENTROS POBLADOS Y RURAL DISPERSO,6899,128
40429,15176,2028,CABECERA MUNICIPAL,55851,128
40430,15176,2028,CENTROS POBLADOS Y RURAL DISPERSO,6891,128
40431,15176,2029,CABECERA MUNICIPAL,56262,128
40432,15176,2029,CENTROS POBLADOS Y RURAL DISPERSO,6929,128
40433,15176,2030,CABECERA MUNICIPAL,56666,128
40434,15176,2030,CENTROS POBLADOS Y RURAL DISPERSO,6954,128
40435,15176,2031,CABECERA MUNICIPAL,57044,128
40436,15176,2031,CENTROS POBLADOS Y RURAL DISPERSO,7010,128
40437,15176,2032,CABECERA MUNICIPAL,57404,128
40438,15176,2032,CENTROS POBLADOS Y RURAL DISPERSO,7039,128
40439,15176,2033,CABECERA MUNICIPAL,57754,128
40440,15176,2033,CENTROS POBLADOS Y RURAL DISPERSO,7097,128
40441,15176,2034,CABECERA MUNICIPAL,58065,128
40442,15176,2034,CENTROS POBLADOS Y RURAL DISPERSO,7143,128
40443,15176,2035,CABECERA MUNICIPAL,58379,128
40444,15176,2035,CENTROS POBLADOS Y RURAL DISPERSO,7191,128
40445,15180,2020,CABECERA MUNICIPAL,901,128
40446,15180,2020,CENTROS POBLADOS Y RURAL DISPERSO,3145,128
40447,15180,2021,CABECERA MUNICIPAL,948,128
40448,15180,2021,CENTROS POBLADOS Y RURAL DISPERSO,3115,128
40449,15180,2022,CABECERA MUNICIPAL,998,128
40450,15180,2022,CENTROS POBLADOS Y RURAL DISPERSO,3116,128
40451,15180,2023,CABECERA MUNICIPAL,1053,128
40452,15180,2023,CENTROS POBLADOS Y RURAL DISPERSO,3102,128
40453,15180,2024,CABECERA MUNICIPAL,1078,128
40454,15180,2024,CENTROS POBLADOS Y RURAL DISPERSO,3117,128
40455,15180,2025,CABECERA MUNICIPAL,1093,128
40456,15180,2025,CENTROS POBLADOS Y RURAL DISPERSO,3141,128
40457,15180,2026,CABECERA MUNICIPAL,1119,128
40458,15180,2026,CENTROS POBLADOS Y RURAL DISPERSO,3160,128
40459,15180,2027,CABECERA MUNICIPAL,1144,128
40460,15180,2027,CENTROS POBLADOS Y RURAL DISPERSO,3164,128
40461,15180,2028,CABECERA MUNICIPAL,1150,128
40462,15180,2028,CENTROS POBLADOS Y RURAL DISPERSO,3190,128
40463,15180,2029,CABECERA MUNICIPAL,1163,128
40464,15180,2029,CENTROS POBLADOS Y RURAL DISPERSO,3217,128
40465,15180,2030,CABECERA MUNICIPAL,1163,128
40466,15180,2030,CENTROS POBLADOS Y RURAL DISPERSO,3248,128
40467,15180,2031,CABECERA MUNICIPAL,1179,128
40468,15180,2031,CENTROS POBLADOS Y RURAL DISPERSO,3252,128
40469,15180,2032,CABECERA MUNICIPAL,1181,128
40470,15180,2032,CENTROS POBLADOS Y RURAL DISPERSO,3283,128
40471,15180,2033,CABECERA MUNICIPAL,1193,128
40472,15180,2033,CENTROS POBLADOS Y RURAL DISPERSO,3300,128
40473,15180,2034,CABECERA MUNICIPAL,1208,128
40474,15180,2034,CENTROS POBLADOS Y RURAL DISPERSO,3314,128
40475,15180,2035,CABECERA MUNICIPAL,1202,128
40476,15180,2035,CENTROS POBLADOS Y RURAL DISPERSO,3340,128
40477,15183,2020,CABECERA MUNICIPAL,2086,128
40478,15183,2020,CENTROS POBLADOS Y RURAL DISPERSO,6058,128
40479,15183,2021,CABECERA MUNICIPAL,2159,128
40480,15183,2021,CENTROS POBLADOS Y RURAL DISPERSO,5976,128
40481,15183,2022,CABECERA MUNICIPAL,2244,128
40482,15183,2022,CENTROS POBLADOS Y RURAL DISPERSO,5966,128
40483,15183,2023,CABECERA MUNICIPAL,2338,128
40484,15183,2023,CENTROS POBLADOS Y RURAL DISPERSO,5979,128
40485,15183,2024,CABECERA MUNICIPAL,2408,128
40486,15183,2024,CENTROS POBLADOS Y RURAL DISPERSO,5997,128
40487,15183,2025,CABECERA MUNICIPAL,2449,128
40488,15183,2025,CENTROS POBLADOS Y RURAL DISPERSO,6026,128
40489,15183,2026,CABECERA MUNICIPAL,2487,128
40490,15183,2026,CENTROS POBLADOS Y RURAL DISPERSO,6057,128
40491,15183,2027,CABECERA MUNICIPAL,2526,128
40492,15183,2027,CENTROS POBLADOS Y RURAL DISPERSO,6097,128
40493,15183,2028,CABECERA MUNICIPAL,2560,128
40494,15183,2028,CENTROS POBLADOS Y RURAL DISPERSO,6110,128
40495,15183,2029,CABECERA MUNICIPAL,2576,128
40496,15183,2029,CENTROS POBLADOS Y RURAL DISPERSO,6154,128
40497,15183,2030,CABECERA MUNICIPAL,2615,128
40498,15183,2030,CENTROS POBLADOS Y RURAL DISPERSO,6203,128
40499,15183,2031,CABECERA MUNICIPAL,2624,128
40500,15183,2031,CENTROS POBLADOS Y RURAL DISPERSO,6250,128
40501,15183,2032,CABECERA MUNICIPAL,2644,128
40502,15183,2032,CENTROS POBLADOS Y RURAL DISPERSO,6272,128
40503,15183,2033,CABECERA MUNICIPAL,2648,128
40504,15183,2033,CENTROS POBLADOS Y RURAL DISPERSO,6323,128
40505,15183,2034,CABECERA MUNICIPAL,2668,128
40506,15183,2034,CENTROS POBLADOS Y RURAL DISPERSO,6359,128
40507,15183,2035,CABECERA MUNICIPAL,2693,128
40508,15183,2035,CENTROS POBLADOS Y RURAL DISPERSO,6407,128
40509,15185,2020,CABECERA MUNICIPAL,1234,128
40510,15185,2020,CENTROS POBLADOS Y RURAL DISPERSO,4758,128
40511,15185,2021,CABECERA MUNICIPAL,1299,128
40512,15185,2021,CENTROS POBLADOS Y RURAL DISPERSO,4739,128
40513,15185,2022,CABECERA MUNICIPAL,1369,128
40514,15185,2022,CENTROS POBLADOS Y RURAL DISPERSO,4736,128
40515,15185,2023,CABECERA MUNICIPAL,1447,128
40516,15185,2023,CENTROS POBLADOS Y RURAL DISPERSO,4738,128
40517,15185,2024,CABECERA MUNICIPAL,1474,128
40518,15185,2024,CENTROS POBLADOS Y RURAL DISPERSO,4752,128
40519,15185,2025,CABECERA MUNICIPAL,1523,128
40520,15185,2025,CENTROS POBLADOS Y RURAL DISPERSO,4783,128
40521,15185,2026,CABECERA MUNICIPAL,1539,128
40522,15185,2026,CENTROS POBLADOS Y RURAL DISPERSO,4807,128
40523,15185,2027,CABECERA MUNICIPAL,1577,128
40524,15185,2027,CENTROS POBLADOS Y RURAL DISPERSO,4841,128
40525,15185,2028,CABECERA MUNICIPAL,1598,128
40526,15185,2028,CENTROS POBLADOS Y RURAL DISPERSO,4879,128
40527,15185,2029,CABECERA MUNICIPAL,1611,128
40528,15185,2029,CENTROS POBLADOS Y RURAL DISPERSO,4902,128
40529,15185,2030,CABECERA MUNICIPAL,1626,128
40530,15185,2030,CENTROS POBLADOS Y RURAL DISPERSO,4940,128
40531,15185,2031,CABECERA MUNICIPAL,1640,128
40532,15185,2031,CENTROS POBLADOS Y RURAL DISPERSO,4971,128
40533,15185,2032,CABECERA MUNICIPAL,1649,128
40534,15185,2032,CENTROS POBLADOS Y RURAL DISPERSO,5021,128
40535,15185,2033,CABECERA MUNICIPAL,1655,128
40536,15185,2033,CENTROS POBLADOS Y RURAL DISPERSO,5038,128
40537,15185,2034,CABECERA MUNICIPAL,1659,128
40538,15185,2034,CENTROS POBLADOS Y RURAL DISPERSO,5076,128
40539,15185,2035,CABECERA MUNICIPAL,1655,128
40540,15185,2035,CENTROS POBLADOS Y RURAL DISPERSO,5107,128
40541,15187,2020,CABECERA MUNICIPAL,495,128
40542,15187,2020,CENTROS POBLADOS Y RURAL DISPERSO,2375,128
40543,15187,2021,CABECERA MUNICIPAL,539,128
40544,15187,2021,CENTROS POBLADOS Y RURAL DISPERSO,2374,128
40545,15187,2022,CABECERA MUNICIPAL,569,128
40546,15187,2022,CENTROS POBLADOS Y RURAL DISPERSO,2364,128
40547,15187,2023,CABECERA MUNICIPAL,597,128
40548,15187,2023,CENTROS POBLADOS Y RURAL DISPERSO,2363,128
40549,15187,2024,CABECERA MUNICIPAL,611,128
40550,15187,2024,CENTROS POBLADOS Y RURAL DISPERSO,2384,128
40551,15187,2025,CABECERA MUNICIPAL,622,128
40552,15187,2025,CENTROS POBLADOS Y RURAL DISPERSO,2390,128
40553,15187,2026,CABECERA MUNICIPAL,648,128
40554,15187,2026,CENTROS POBLADOS Y RURAL DISPERSO,2404,128
40555,15187,2027,CABECERA MUNICIPAL,651,128
40556,15187,2027,CENTROS POBLADOS Y RURAL DISPERSO,2412,128
40557,15187,2028,CABECERA MUNICIPAL,658,128
40558,15187,2028,CENTROS POBLADOS Y RURAL DISPERSO,2435,128
40559,15187,2029,CABECERA MUNICIPAL,670,128
40560,15187,2029,CENTROS POBLADOS Y RURAL DISPERSO,2449,128
40561,15187,2030,CABECERA MUNICIPAL,669,128
40562,15187,2030,CENTROS POBLADOS Y RURAL DISPERSO,2457,128
40563,15187,2031,CABECERA MUNICIPAL,678,128
40564,15187,2031,CENTROS POBLADOS Y RURAL DISPERSO,2487,128
40565,15187,2032,CABECERA MUNICIPAL,672,128
40566,15187,2032,CENTROS POBLADOS Y RURAL DISPERSO,2512,128
40567,15187,2033,CABECERA MUNICIPAL,677,128
40568,15187,2033,CENTROS POBLADOS Y RURAL DISPERSO,2528,128
40569,15187,2034,CABECERA MUNICIPAL,678,128
40570,15187,2034,CENTROS POBLADOS Y RURAL DISPERSO,2538,128
40571,15187,2035,CABECERA MUNICIPAL,696,128
40572,15187,2035,CENTROS POBLADOS Y RURAL DISPERSO,2556,128
40573,15189,2020,CABECERA MUNICIPAL,1285,128
40574,15189,2020,CENTROS POBLADOS Y RURAL DISPERSO,3476,128
40575,15189,2021,CABECERA MUNICIPAL,1333,128
40576,15189,2021,CENTROS POBLADOS Y RURAL DISPERSO,3447,128
40577,15189,2022,CABECERA MUNICIPAL,1391,128
40578,15189,2022,CENTROS POBLADOS Y RURAL DISPERSO,3456,128
40579,15189,2023,CABECERA MUNICIPAL,1446,128
40580,15189,2023,CENTROS POBLADOS Y RURAL DISPERSO,3448,128
40581,15189,2024,CABECERA MUNICIPAL,1489,128
40582,15189,2024,CENTROS POBLADOS Y RURAL DISPERSO,3474,128
40583,15189,2025,CABECERA MUNICIPAL,1520,128
40584,15189,2025,CENTROS POBLADOS Y RURAL DISPERSO,3487,128
40585,15189,2026,CABECERA MUNICIPAL,1542,128
